worker_ID,avg_words
6330007,2.5
32292681,1.0
8260660,2.5
29216689,1.0
20043586,0.9444444444444444
4711962,1.0
33727304,3.0
28103910,0.9230769230769231
25257275,0.8333333333333334
21490235,1.0555555555555556
23503585,7.111111111111111
15577915,1.1944444444444444
33565158,2.4722222222222223
24449707,2.9722222222222223
1902687,3.9444444444444446
31184650,0.16666666666666666
31256687,1.0833333333333333
20113482,4.305555555555555
22166359,2.2222222222222223
2143114,0.5
31906954,0.8888888888888888
21665495,0.8888888888888888
19913374,1.0
32352104,0.8333333333333334
29216552,1.0
33467170,1.1666666666666667
31695021,5.0
30504276,0.9444444444444444
31613324,0.2777777777777778
30326470,1.6111111111111112
32053642,3.25
14353703,2.0
21875134,5.472222222222222
28513920,0.9722222222222222
14321493,1.9722222222222223
32424428,2.7222222222222223
18990100,6.111111111111111
13581319,0.9444444444444444
3587109,1.0
33086355,0.5
33294824,2.0
33397209,2.0555555555555554
29849805,2.5
33793607,2.1666666666666665
