worker_ID,more_novel,equally_novel,less_novel,irrelevant,irr_behaviour,novelty_selection_percentage,same_answer,avg_novel_words,avg_NOT_novel_words,Novelty_Cosine,Novelty_Worker_Disagreement,spammer
33793607,0,36,0,0,0,0,1,2.17,NONE,0.7658611904152863,0.5463686356544778,1
33727304,1,0,1,0,0,0.5,0,6,0,0.5713530814777186,0.4191468253968254,0
33565158,18,0,18,0,0,0.5,0,4.94,0,0.689298538844054,0.4460024486540082,0
33467170,2,0,2,2,0.333333333333333,0.333333333333333,0,3,0,0.5874211650306032,0.410082304526749,0
33397209,1,34,1,0,0,0.0277777777777778,0,2.11,0,0.771280331817784,0.5590340139402135,0
33294824,1,0,1,0,0,0.5,0,3,1,0.723892547818916,0.5416666666666667,0
33086355,1,0,1,0,0,0.5,0,1,0,0.4477467604860097,0.3958333333333333,0
32424428,12,8,12,4,0.111111111111111,0.333333333333333,0,3.35,2.58,0.6581188995330727,0.45081213654879265,0
32352104,4,12,4,4,0.166666666666667,0.166666666666667,0,1,1,0.7355583950636303,0.6498091603053434,0
32292681,0,2,0,0,0,0,1,1,NONE,0.7298876621864034,0.6319444444444444,1
32053642,17,2,17,0,0,0.472222222222222,0,4.26,2.12,0.7293746608835298,0.4740293607985062,0
31906954,0,32,0,4,0.111111111111111,0,0,1,NONE,0.8271111431029243,0.7086956521739131,0
31695021,1,0,1,0,0,0.5,0,7,3,0.7040766188122969,0.43240740740740746,0
31613324,0,6,0,30,0.833333333333333,0,0,1.67,NONE,0.23065277504535425,0.22938236298062886,1
31256687,0,36,0,0,0,0,1,1.08,NONE,0.6048074539725348,0.5176787285940605,1
31184650,0,6,0,30,0.833333333333333,0,0,1,NONE,0.20673588808053994,0.21647230320699712,1
30504276,1,32,1,2,0.0555555555555556,0.0277777777777778,0,1,1,0.7247008112361424,0.6501457725947523,0
30326470,1,34,1,0,0,0.0277777777777778,0,1.63,1,0.74744425383131,0.597035541752933,0
29849805,1,0,1,0,0,0.5,0,3,2,0.6743919801124079,0.4847222222222222,0
29216689,0,2,0,0,0,0,1,1,NONE,0.7298876621864034,0.6319444444444444,1
29216552,0,2,0,0,0,0,1,1,NONE,0.7298876621864034,0.6319444444444444,1
28513920,0,34,0,2,0.0555555555555556,0,0,1,NONE,0.726299283061713,0.6377551020408163,0
28103910,0,22,0,4,0.153846153846154,0,0,1,NONE,0.8336073119557565,0.6911231884057971,0
25257275,0,4,0,2,0.333333333333333,0,0,1,NONE,0.735721376942958,0.5814814814814815,0
24449707,18,0,18,0,0,0.5,0,3.72,2.22,0.7009754621867603,0.4728330760468672,0
23503585,0,16,0,2,0.111111111111111,0,0,7.44,NONE,0.8152594426943005,0.4709450399686145,0
22166359,18,0,18,0,0,0.5,0,3.56,0.89,0.6685829422902583,0.45355047378449465,0
21875134,17,2,17,0,0,0.472222222222222,0,6,4.88,0.7274151306848603,0.43034985058839575,0
21665495,0,32,0,4,0.111111111111111,0,0,1,NONE,0.8229554179663309,0.7057971014492754,0
21490235,7,22,7,0,0,0.194444444444444,0,1.07,1,0.7360554107839786,0.6439388153389544,0
20113482,15,6,15,0,0,0.416666666666667,0,6.1,1.8,0.7362985269095326,0.4237488382829292,0
20043586,2,2,2,30,0.833333333333333,0.0555555555555556,0,6.25,4.5,0.2528031326827626,0.245473359068277,1
19913374,0,36,0,0,0,0,1,1,NONE,0.7534180749975652,0.6683673469387755,1
18990100,18,0,18,0,0,0.5,0,6.94,5.28,0.6865697653893873,0.40903528423621793,0
15577915,16,0,16,4,0.111111111111111,0.444444444444444,0,2.69,0,0.6359173041847446,0.48282387968295015,0
14353703,10,0,10,16,0.444444444444444,0.277777777777778,0,3.7,0,0.30955098753033694,0.27749274130469465,1
14321493,0,36,0,0,0,0,1,1.97,NONE,0.7776631119917927,0.6080340979929387,1
13581319,16,0,16,4,0.111111111111111,0.444444444444444,0,2.13,0,0.6575102225179963,0.5009520546308809,0
8260660,0,2,0,0,0,0,1,2.5,NONE,0.6514593877977846,0.4560185185185185,1
6330007,1,0,1,0,0,0.5,0,5,0,0.58649033697403,0.4412037037037037,0
4711962,0,36,0,0,0,0,1,1,NONE,0.7534180749975652,0.6683673469387755,1
3587109,0,2,0,0,0,0,1,1,NONE,0.7809829110279398,0.6666666666666667,1
2143114,18,0,18,0,0,0.5,0,1,0,0.6560273167052257,0.5594202898550724,0
1902687,1,34,1,0,0,0.0277777777777778,0,4,2,0.7621685897040699,0.5026929934591142,0
