_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,clickedforval,ev0a,ev0b,ev1a,ev1b,ev2a,ev2b,ev3a,ev3b,ev4a,ev4b,ev5a,ev5b,ev6a,ev6b,ev7a,ev7b,ev8a,ev8b,event0,event1,event2,event3,event4,event5,event6,event7,event8,eventb0,eventb1,eventb2,eventb3,eventb4,eventb5,eventb6,eventb7,eventb8,forvalidation,selectedforval,tweet1irrelevant,tweet1isgreyed,tweet1novel,tweet2irrelevant,tweet2isgreyed,tweet2novel,tweetsequal,orig__golden,author1,author2,input,ptid1,ptid2,seedindex1,seedindex2,summary1,summary2,summary3,summary4,summary5,summary6,summary7,text1,text2,tweet1date,tweet1irrelevant_gold,tweet1irrelevant_gold_reason,tweet2date,tweet2irrelevant_gold,tweet2irrelevant_gold_reason
769853476,8/16/2015 08:42:58,true,1713101782,,8/16/2015 08:42:24,false,prodege,1.0,25257275,CAN,BC,Port Coquitlam,70.68.58.9,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,false,true,true,false,true,true,false,false,1899-12-31,,,gold26,tid043,tid041,tid043,tid041,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Louis Tomlinson broke the internet more than Kim Kardashian tbh,European lawsuit over iWatch name shows why Apple had to choose 'Apple Watch' http://9to5mac.com/2015/07/15/european-lawsuit-apple-watch-iwatch-trademark/ …,Fri Mar 13 15:01:23 +0000 2015,TRUE,Tweet1 is irrelevant,Fri Mar 13 10:03:59 +0000 2015,TRUE,Tweet2 is irrelevant
769853476,8/16/2015 08:45:21,true,1713106912,,8/16/2015 08:44:04,false,clixsense,1.0,29155723,GBR,I2,Manchester,89.242.221.179,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,false,true,true,false,true,true,false,false,1899-12-31,,,gold26,tid043,tid041,tid043,tid041,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Louis Tomlinson broke the internet more than Kim Kardashian tbh,European lawsuit over iWatch name shows why Apple had to choose 'Apple Watch' http://9to5mac.com/2015/07/15/european-lawsuit-apple-watch-iwatch-trademark/ …,Fri Mar 13 15:01:23 +0000 2015,TRUE,Tweet1 is irrelevant,Fri Mar 13 10:03:59 +0000 2015,TRUE,Tweet2 is irrelevant
769853476,8/16/2015 08:46:59,true,1713110828,,8/16/2015 08:45:25,false,instagc,1.0,23503585,CAN,SK,Regina,207.47.150.217,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,false,true,true,false,true,true,false,false,1899-12-31,,,gold26,tid043,tid041,tid043,tid041,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Louis Tomlinson broke the internet more than Kim Kardashian tbh,European lawsuit over iWatch name shows why Apple had to choose 'Apple Watch' http://9to5mac.com/2015/07/15/european-lawsuit-apple-watch-iwatch-trademark/ …,Fri Mar 13 15:01:23 +0000 2015,TRUE,Tweet1 is irrelevant,Fri Mar 13 10:03:59 +0000 2015,TRUE,Tweet2 is irrelevant
769853476,8/16/2015 08:47:52,true,1713112811,,8/16/2015 08:47:18,false,prodege,0.8889,16101132,GBR,G1,Hounslow,2.218.91.23,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,false,true,true,false,true,true,false,false,1899-12-31,,,gold26,tid043,tid041,tid043,tid041,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Louis Tomlinson broke the internet more than Kim Kardashian tbh,European lawsuit over iWatch name shows why Apple had to choose 'Apple Watch' http://9to5mac.com/2015/07/15/european-lawsuit-apple-watch-iwatch-trademark/ …,Fri Mar 13 15:01:23 +0000 2015,TRUE,Tweet1 is irrelevant,Fri Mar 13 10:03:59 +0000 2015,TRUE,Tweet2 is irrelevant
769853476,8/16/2015 09:46:04,true,1713122012,,8/16/2015 09:45:18,false,prodege,1.0,29849805,GBR,Z1,Swansea,82.1.37.235,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,false,true,true,false,true,true,false,false,1899-12-31,,,gold26,tid043,tid041,tid043,tid041,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Louis Tomlinson broke the internet more than Kim Kardashian tbh,European lawsuit over iWatch name shows why Apple had to choose 'Apple Watch' http://9to5mac.com/2015/07/15/european-lawsuit-apple-watch-iwatch-trademark/ …,Fri Mar 13 15:01:23 +0000 2015,TRUE,Tweet1 is irrelevant,Fri Mar 13 10:03:59 +0000 2015,TRUE,Tweet2 is irrelevant
769853476,8/16/2015 09:46:22,true,1713122040,,8/16/2015 09:46:00,false,clixsense,1.0,9653950,CAN,SK,Yorkton,67.225.62.97,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,false,true,true,false,true,true,false,false,1899-12-31,,,gold26,tid043,tid041,tid043,tid041,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Louis Tomlinson broke the internet more than Kim Kardashian tbh,European lawsuit over iWatch name shows why Apple had to choose 'Apple Watch' http://9to5mac.com/2015/07/15/european-lawsuit-apple-watch-iwatch-trademark/ …,Fri Mar 13 15:01:23 +0000 2015,TRUE,Tweet1 is irrelevant,Fri Mar 13 10:03:59 +0000 2015,TRUE,Tweet2 is irrelevant
769853476,8/16/2015 09:57:33,true,1713123204,,8/16/2015 09:57:03,false,vivatic,1.0,32338429,GBR,F2,Aldershot,92.21.212.174,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,false,true,true,false,true,true,false,false,1899-12-31,,,gold26,tid043,tid041,tid043,tid041,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Louis Tomlinson broke the internet more than Kim Kardashian tbh,European lawsuit over iWatch name shows why Apple had to choose 'Apple Watch' http://9to5mac.com/2015/07/15/european-lawsuit-apple-watch-iwatch-trademark/ …,Fri Mar 13 15:01:23 +0000 2015,TRUE,Tweet1 is irrelevant,Fri Mar 13 10:03:59 +0000 2015,TRUE,Tweet2 is irrelevant
769853476,8/16/2015 10:02:59,true,1713123767,,8/16/2015 10:02:21,false,clixsense,1.0,28351359,GBR,"","",92.1.53.25,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,false,true,true,false,true,true,false,false,1899-12-31,,,gold26,tid043,tid041,tid043,tid041,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Louis Tomlinson broke the internet more than Kim Kardashian tbh,European lawsuit over iWatch name shows why Apple had to choose 'Apple Watch' http://9to5mac.com/2015/07/15/european-lawsuit-apple-watch-iwatch-trademark/ …,Fri Mar 13 15:01:23 +0000 2015,TRUE,Tweet1 is irrelevant,Fri Mar 13 10:03:59 +0000 2015,TRUE,Tweet2 is irrelevant
769853476,8/16/2015 10:30:54,true,1713126444,,8/16/2015 10:30:12,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.138,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,false,true,true,false,true,true,false,false,1899-12-31,,,gold26,tid043,tid041,tid043,tid041,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Louis Tomlinson broke the internet more than Kim Kardashian tbh,European lawsuit over iWatch name shows why Apple had to choose 'Apple Watch' http://9to5mac.com/2015/07/15/european-lawsuit-apple-watch-iwatch-trademark/ …,Fri Mar 13 15:01:23 +0000 2015,TRUE,Tweet1 is irrelevant,Fri Mar 13 10:03:59 +0000 2015,TRUE,Tweet2 is irrelevant
769853476,8/16/2015 10:42:41,true,1713128029,,8/16/2015 10:41:30,false,clixsense,1.0,6344072,CAN,BC,Burnaby,172.218.166.58,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,false,true,true,false,true,true,false,false,1899-12-31,,,gold26,tid043,tid041,tid043,tid041,"During the 20th century, Japan was heavily involved in commercial whaling. This continued until the International Whaling Commission (IWC) moratorium on commercial whaling went into effect in 1986. Sea Shepherd Conservation Society contends that Japan, as well as Iceland and Norway, is in violation of the IWC moratorium on all commercial whaling. Japanese whaling is currently conducted by the Institute of Cetacean Research, using the scientific research provision in the IWC agreement. The whale meat from these scientific whale hunts is sold in shops and restaurants. The International Court of Justice (ICJ) ruled that the Japanese whaling program in the Southern Ocean, begun in 2005 and called ""JARPA II"", was not for scientific purposes and ordered the cessation of JARPA II in March 2014. Japanese whaling hunts are a source of conflict between pro- and anti-whaling countries and organizations. Nations, scientists and environmental organizations opposed to whaling consider the Japanese research program to be unnecessary, and that it is a thinly disguised commercial whaling operation. Greenpeace argues that whales are endangered and must be protected. Japanese whaling activities have historically extended far outside Japanese territorial waters. Factory ships were not used by Japan until the 1930s. As whale catches diminished in coastal waters, Japan looked to Antarctica.",,,,,,,Louis Tomlinson broke the internet more than Kim Kardashian tbh,European lawsuit over iWatch name shows why Apple had to choose 'Apple Watch' http://9to5mac.com/2015/07/15/european-lawsuit-apple-watch-iwatch-trademark/ …,Fri Mar 13 15:01:23 +0000 2015,TRUE,Tweet1 is irrelevant,Fri Mar 13 10:03:59 +0000 2015,TRUE,Tweet2 is irrelevant
