worker_ID,more_novel,equally_novel,less_novel,irrelevant,irr_behaviour,novelty_selection_percentage,same_answer,avg_novel_words,avg_NOT_novel_words,Novelty_Cosine,Novelty_Worker_Disagreement,spammer
33798502,0,10,0,0,0,0,1,1.7,NONE,0.7514058240953505,0.6119732142857143,1
33761260,4,2,4,0,0,0.4,0,3,2.25,0.6490624132464982,0.489635989010989,0
33727304,15,6,15,0,0,0.416666666666667,0,5.24,0,0.6317282413690372,0.5231638144641266,0
33565158,8,16,8,4,0.111111111111111,0.222222222222222,0,5.13,0,0.7157167357792126,0.5347306657311672,0
33500282,5,0,5,0,0,0.5,0,3.6,0,0.643428714404298,0.5132880591630592,0
33467170,17,2,17,0,0,0.472222222222222,0,2.74,0,0.4576197966512092,0.48750445607906157,0
33294824,4,28,4,0,0,0.111111111111111,0,1.47,1.25,0.8058007077649468,0.6726324332549921,0
33271440,0,0,0,10,1,0,1,NONE,NONE,0.04801929662721782,0.03875,1
32424428,11,14,11,0,0,0.305555555555556,0,3.12,2.18,0.6531003700133261,0.49488778944257106,0
32292681,0,36,0,0,0,0,1,1,NONE,0.7501563816949344,0.7389867841409692,1
32092351,4,26,4,2,0.0555555555555556,0.111111111111111,0,1.6,0.5,0.8011368454140849,0.6837588805732164,0
32053642,18,0,18,0,0,0.5,0,5.22,3.33,0.7128498324177921,0.4954403051798347,0
31906954,0,36,0,0,0,0,1,1,NONE,0.8389085239150136,0.800301810865191,1
31827582,7,0,7,0,0,0.5,0,3.86,3.57,0.7298127887220889,0.5335284955531105,0
31695021,9,12,9,6,0.166666666666667,0.25,0,4.81,3.78,0.7978404146749052,0.5608594650326861,0
31613324,0,10,0,0,0,0,1,1.7,NONE,0.7287888316967288,0.6042367424242424,1
31304413,4,2,4,0,0,0.4,0,2,1,0.7896144162110024,0.637566391941392,0
31256687,0,36,0,0,0,0,1,1.06,NONE,0.7791554525683647,0.7166864825315529,1
30901412,4,2,4,0,0,0.4,0,3.83,0,0.5981134104041641,0.5187991695804195,0
30326470,6,24,6,0,0,0.166666666666667,0,1.57,1,0.7752646162175193,0.6332988111157125,0
29849805,14,8,14,0,0,0.388888888888889,0,3.64,2.29,0.6909980801996135,0.5399997185629506,0
29216801,0,10,0,0,0,0,1,1,NONE,0.7594056612615412,0.72625,1
29216689,0,36,0,0,0,0,1,1,NONE,0.7686583204197993,0.761737089201878,1
29216552,0,34,0,2,0.0555555555555556,0,0,1,NONE,0.8275125697606006,0.7740610328638498,0
29209955,0,6,0,0,0,0,1,1,NONE,0.7786483820070459,0.745253164556962,1
28103910,1,34,1,0,0,0.0277777777777778,0,1.06,1,0.8405508804923948,0.778250756620978,0
25257275,0,36,0,0,0,0,1,1,NONE,0.8263155125938901,0.7932595573440643,1
23503585,0,36,0,0,0,0,1,7.86,NONE,0.8054076649418135,0.5307640502703214,1
22166359,15,6,15,0,0,0.416666666666667,0,3.38,1.53,0.6717431752080676,0.518621564619197,0
21875134,15,6,15,0,0,0.416666666666667,0,6.76,5.8,0.6999202655900891,0.47818834512649594,0
21665495,0,36,0,0,0,0,1,1.03,NONE,0.840248114807809,0.7864268695757629,1
21613169,0,10,0,0,0,0,1,2.2,NONE,0.7967041079803778,0.6154687499999999,1
20113482,10,10,10,6,0.166666666666667,0.277777777777778,0,8,4.8,0.7657619115849031,0.49687029508547653,0
19913374,0,36,0,0,0,0,1,1,NONE,0.8389085239150136,0.800301810865191,1
18990100,18,0,18,0,0,0.5,0,7.78,5.83,0.6794854751649634,0.4429737025229197,0
15577915,17,0,17,2,0.0555555555555556,0.472222222222222,0,3.47,0,0.5841618949639603,0.520956433495374,0
14607465,1,30,1,4,0.111111111111111,0.0277777777777778,0,3.71,0,0.8036919393345864,0.604341055156856,0
14321493,0,14,0,0,0,0,1,2.5,NONE,0.783409026066139,0.6149952156896601,1
13581319,17,0,17,2,0.0555555555555556,0.472222222222222,0,2.41,0,0.5985065492435071,0.5256427737635334,0
11382239,4,2,4,0,0,0.4,0,4.83,4.75,0.8191417005562573,0.534058688154798,0
8260660,11,10,11,2,0.0588235294117647,0.323529411764706,0,5.52,0,0.7040127306226895,0.5302317859964234,0
7051387,9,16,9,2,0.0555555555555556,0.25,0,7.2,3.44,0.7894990463669062,0.5329818176492671,0
6330007,7,4,7,0,0,0.388888888888889,0,5.18,0,0.6646334539926851,0.545492044508342,0
3587109,0,34,0,2,0.0555555555555556,0,0,1.18,NONE,0.7963393976822358,0.7412706947456543,0
