worker_ID,more_novel,equally_novel,less_novel,irrelevant,irr_behaviour,novelty_selection_percentage,same_answer,avg_novel_words,avg_NOT_novel_words,Novelty_Cosine,Novelty_Worker_Disagreement,spammer
34164763,11,6,11,4,0.125,0.34375,0,4.12,0,0.599561614049276,0.4323338437561822,0
33793607,0,36,0,0,0,0,1,2.06,NONE,0.7978848572211761,0.5774344300045697,1
33761260,12,12,12,0,0,0.333333333333333,0,3.13,1.92,0.6336082070849265,0.4305215694375226,0
33397209,4,28,4,0,0,0.111111111111111,0,1.72,0,0.7543336672823111,0.5754667691282517,0
33386576,10,12,10,4,0.111111111111111,0.277777777777778,0,2.05,0.1,0.626900989481238,0.5015545055647365,0
33294824,1,22,1,0,0,0.0416666666666667,0,1.61,1,0.7692422350681485,0.589918287066343,0
33081699,0,36,0,0,0,0,1,1,NONE,0.7758830413041645,0.6407942238267148,1
32352104,4,4,4,24,0.666666666666667,0.111111111111111,0,1.25,1,0.4085611115706378,0.33669724770642206,1
32338429,0,36,0,0,0,0,1,1.28,NONE,0.7731149859029044,0.6239378821884795,1
32292681,0,36,0,0,0,0,1,1,NONE,0.7758830413041645,0.6407942238267148,1
32053642,18,0,18,0,0,0.5,0,6.06,3.06,0.7659828016863941,0.48008251444563377,0
31861996,0,12,0,0,0,0,1,1,NONE,0.5391916314340487,0.42175066312997345,1
31743852,16,2,16,2,0.0555555555555556,0.444444444444444,0,3.17,0,0.6597655211015372,0.5120338042243081,0
31613324,0,36,0,0,0,0,1,1.22,NONE,0.6459361984848749,0.5203415412209081,1
31256687,0,36,0,0,0,0,1,1.19,NONE,0.6147210711259057,0.4854193942560763,1
29209955,1,26,1,0,0,0.0357142857142857,0,1,0,0.7759416363434457,0.6491935483870968,0
29155723,8,20,8,0,0,0.222222222222222,0,5.54,5,0.7774185719495981,0.46624784056363044,0
28513920,0,30,0,6,0.166666666666667,0,0,1,NONE,0.7534893946553586,0.6236462093862816,0
28351359,13,0,13,10,0.277777777777778,0.361111111111111,0,2.15,0,0.602893230436211,0.46201005513139803,0
28103910,1,6,1,28,0.777777777777778,0.0277777777777778,0,1.71,1,0.41810973429170833,0.3354457396677082,1
27753923,18,0,18,0,0,0.5,0,1,1.06,0.6558221815584702,0.5730286738351255,0
25257275,0,36,0,0,0,0,1,1,NONE,0.7519932513953838,0.6345177664974619,1
24449707,18,0,18,0,0,0.5,0,5.61,2.78,0.7852229766627289,0.4995029330763474,0
23804661,5,26,5,0,0,0.138888888888889,0,3,2.2,0.7513256675206492,0.4948056459652383,0
22166359,5,2,5,0,0,0.416666666666667,0,3.14,1.6,0.7073578748509337,0.4794645566799035,0
21875134,15,6,15,0,0,0.416666666666667,0,5.81,3.87,0.747666259327444,0.4590224685592089,0
20929875,3,6,3,0,0,0.25,0,6,0,0.7555662927960636,0.4515639525675311,0
20316161,0,8,0,4,0.333333333333333,0,0,3.63,NONE,0.516766964861286,0.36104699210019575,1
20312760,2,0,2,0,0,0.5,0,2.5,0,0.6340928344839328,0.46569858712715856,0
20113482,3,6,3,24,0.666666666666667,0.0833333333333333,0,6.56,6,0.40574908080646416,0.21123085351917997,1
20043586,5,10,5,8,0.285714285714286,0.178571428571429,0,6.6,2.4,0.5838362557988883,0.36418220260682405,0
19913374,0,28,0,0,0,0,1,1,NONE,0.7725487247557623,0.6471774193548387,1
19302668,18,0,18,0,0,0.5,0,1,1,0.707016989877988,0.6163282571912014,0
18990100,17,2,17,0,0,0.472222222222222,0,7.26,3.76,0.7743448125020582,0.45910593643342634,0
18960682,11,2,11,4,0.142857142857143,0.392857142857143,0,6.69,0,0.5406332451638043,0.4002202882793576,0
18666417,15,2,15,4,0.111111111111111,0.416666666666667,0,6.82,0,0.5923420958995744,0.4117483227192251,0
18317462,7,10,7,0,0,0.291666666666667,0,5.88,0.71,0.6556174194217579,0.424079979013191,0
16654434,10,0,10,0,0,0.5,0,4.3,2.1,0.681061755239544,0.4428060126519773,0
15577915,18,0,18,0,0,0.5,0,2,0,0.5669304470060476,0.46961224690042824,0
15439740,7,8,7,6,0.214285714285714,0.25,0,5,4.71,0.6124717176898989,0.38795389622163,0
14353703,18,0,18,0,0,0.5,0,4.06,0,0.6217191015275371,0.47748830249719765,0
13581319,18,0,18,0,0,0.5,0,2,0,0.6191746737872964,0.5031195513071275,0
11382239,13,2,13,0,0,0.464285714285714,0,5.13,2.54,0.7678559004597589,0.48962012746030187,0
6344072,3,30,3,0,0,0.0833333333333333,0,2.76,1.67,0.8123999365916876,0.5520886929799588,0
4711962,0,36,0,0,0,0,1,1,NONE,0.7599940864485222,0.6245487364620939,1
4688131,4,0,4,28,0.777777777777778,0.111111111111111,0,2,0,0.27902722043693584,0.21895046514856986,1
3587109,0,36,0,0,0,0,1,1.14,NONE,0.7776916941583099,0.6306602031098474,1
2143114,14,0,14,0,0,0.5,0,1,0,0.6163226063771403,0.5387096774193549,0
