worker_ID,score
32352104,0.7167403191585394
29096504,0.7960768626856989
33793607,0.7576460886506732
21490235,0.5249924582065781
19302668,0.37559252163989604
33727304,0.6582737416732204
28103910,0.6292641019534005
25257275,0.7539730355936066
27753923,0.451189509503841
20043586,0.6367172181357454
33761260,0.4788725122582144
23503585,0.6965958474919651
4688131,0.5155015150185415
30137403,0.5703693256802516
15577915,0.3813509102684468
33453357,0.4486241231321486
33565158,0.48724330536900884
33721948,0.7819644359758314
24449707,0.44740700767650415
30901412,0.5153453184495685
31184650,0.7465158334222517
33725995,0.7642362830420155
29155723,0.7960768626856989
20113482,0.4948396919728655
4711962,0.7029684061185346
9653950,0.7105244642605449
33538351,0.47727243312388656
2143114,0.2834867180000096
33903622,0.7465158334222517
33294824,0.46668362753827175
18672993,0.762307119467084
29248520,0.681147820388977
22222103,0.687559762169866
20312760,0.4310774579400655
22535866,0.267143287443423
21665495,0.6828938991444023
33467170,0.7539730355936066
31304413,0.5549636558968313
17950689,0.7518125130827815
29849805,0.5277864170935432
22141613,0.26426390121753335
16101132,0.313748383978233
6344072,0.7960768626856989
33500282,0.5444799288392443
27042527,0.713468424564535
27934334,0.647133196376683
32338429,0.6687107408292317
33057016,0.7613985352123431
18990100,0.5582543944029289
3587109,0.7960768626856989
31065274,0.5460059089303603
19294877,0.6448131922854262
13581319,0.42349154139792955
7051387,0.6648403853191006
33939124,0.6989477469170233
32053642,0.29588300731643513
32987272,0.7465158334222517
29688905,0.6236039417697138
31613324,0.6930248246759336
28884030,0.33989515934482606
