worker_ID,more_novel,equally_novel,less_novel,irrelevant,irr_behaviour,novelty_selection_percentage,same_answer,avg_novel_words,avg_NOT_novel_words,Novelty_Cosine,Novelty_Worker_Disagreement,spammer
33467170,15,6,15,0,0,0.416666666666667,0,3.1,0,0.6472840500663375,0.5590933597202257,0
33271440,0,0,0,36,1,0,1,NONE,NONE,0.09989415078850623,0.0891566265060241,1
32916723,0,30,0,0,0,0,1,1,NONE,0.7943139793973201,0.7261904761904762,1
32424428,14,8,14,0,0,0.388888888888889,0,3.14,1.71,0.60539649732054,0.44395234876538453,0
32338429,0,30,0,0,0,0,1,1.83,NONE,0.817427208015416,0.6373111766407419,1
32292681,0,36,0,0,0,0,1,1,NONE,0.801453459836343,0.727390180878553,1
31906954,0,30,0,0,0,0,1,1,NONE,0.7875027873432263,0.718671679197995,1
31827582,10,0,10,6,0.230769230769231,0.384615384615385,0,4.3,3.4,0.6112482331286916,0.4510660928109455,0
31304413,9,8,9,0,0,0.346153846153846,0,1.18,1,0.7865717683948255,0.6951856898168103,0
31184650,0,36,0,0,0,0,1,1.08,NONE,0.7881190992540219,0.6804318437291507,1
30901412,16,4,16,0,0,0.444444444444444,0,4.35,0,0.5996220142502026,0.5174489540060858,0
30544555,6,18,6,0,0,0.2,0,1.63,0.83,0.7207926918464352,0.5823719121917504,0
29849805,12,12,12,0,0,0.333333333333333,0,3.83,2.92,0.7326215136871986,0.49259992077379533,0
29613285,1,2,1,0,0,0.25,0,5.67,3,0.769758795806044,0.47562767094017094,0
29096504,0,34,0,2,0.0555555555555556,0,0,2.18,NONE,0.7926663218704524,0.6255282949981745,0
28513920,0,14,0,22,0.611111111111111,0,0,1,NONE,0.49539758453273985,0.44705093833780163,1
28351359,12,10,12,0,0,0.352941176470588,0,2.41,0,0.6604194448336879,0.5446180669063965,0
27934334,9,14,9,4,0.111111111111111,0.25,0,5.26,0,0.7067481870157108,0.49886697224824267,0
24449707,13,4,13,0,0,0.433333333333333,0,5.47,3.69,0.7831919309795797,0.5133994575303991,0
23503585,0,36,0,0,0,0,1,6.86,NONE,0.7965751045110413,0.49542489400236844,1
21490235,13,10,13,0,0,0.361111111111111,0,1.22,1,0.7185320401711778,0.6331637326247345,0
20312760,12,6,12,0,0,0.4,0,1.94,0,0.5831778184172554,0.5188917126491326,0
20113482,12,8,12,4,0.111111111111111,0.333333333333333,0,7.9,5,0.7386050575202738,0.46480246783494467,0
19913374,0,36,0,0,0,0,1,1,NONE,0.8102771413957687,0.7283132530120482,1
15577915,9,0,9,0,0,0.5,0,3.22,0,0.5436938088387616,0.47983333516824284,0
13581319,15,0,15,0,0,0.5,0,3.2,0,0.5386053308000313,0.46980059029920523,0
11382239,10,10,10,0,0,0.333333333333333,0,5.55,3.1,0.7629521940215049,0.513908537491962,0
8260660,0,30,0,0,0,0,1,4.37,NONE,0.8041279758589166,0.5253999996222951,1
6488338,15,6,15,0,0,0.416666666666667,0,7.24,5.93,0.7647987738221588,0.4808973690140912,0
4711962,0,36,0,0,0,0,1,1,NONE,0.8102771413957687,0.7283132530120482,1
3587109,1,28,1,0,0,0.0333333333333333,0,1.79,1,0.8139414373482612,0.6426596252536102,0
2143114,3,0,3,0,0,0.5,0,1.33,0,0.5349682168165952,0.4706310679611651,0
