worker_ID,avg_words
29096504,2.25
16654434,2.5
28755767,2.2222222222222223
32292681,1.0
31861996,0.9285714285714286
29155723,5.964285714285714
4711962,1.0
33727304,1.75
28103910,0.75
25257275,1.0
27753923,1.0
32281591,3.0277777777777777
33761260,2.6666666666666665
32053642,3.4285714285714284
24449707,2.75
31184650,0.8928571428571429
31256687,1.25
33294824,1.4166666666666667
33081699,1.0
2143114,0.5
31906954,1.0
21665495,1.0277777777777777
19913374,1.0
32352104,0.7222222222222222
20312760,0.7222222222222222
31743852,1.25
32338429,1.4166666666666667
30312592,0.9444444444444444
31827582,3.107142857142857
28351359,0.6944444444444444
6309240,5.611111111111111
31613324,1.1666666666666667
30326470,1.35
33115750,2.8333333333333335
14353703,1.9166666666666667
14086483,0.5
18666417,2.857142857142857
33271440,0.0
28513920,0.8888888888888888
27934334,1.9166666666666667
32633078,2.857142857142857
13581319,1.375
3587109,1.5277777777777777
20113482,2.361111111111111
29849805,3.1944444444444446
21875134,4.111111111111111
