_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,clickedforval,ev0a,ev0b,ev1a,ev1b,ev2a,ev2b,ev3a,ev3b,ev4a,ev4b,ev5a,ev5b,ev6a,ev6b,ev7a,ev7b,ev8a,ev8b,event0,event1,event2,event3,event4,event5,event6,event7,event8,eventb0,eventb1,eventb2,eventb3,eventb4,eventb5,eventb6,eventb7,eventb8,forvalidation,selectedforval,tweet1irrelevant,tweet1isgreyed,tweet1novel,tweet2irrelevant,tweet2isgreyed,tweet2novel,tweetsequal,orig__golden,author1,author2,input,ptid1,ptid2,seedindex1,seedindex2,text1,text2,tweet1date,tweet1irrelevant_gold,tweet1irrelevant_gold_reason,tweet2date,tweet2irrelevant_gold,tweet2irrelevant_gold_reason
777886286,8/25/2015 22:26:49,false,1721136538,,8/25/2015 22:26:26,false,prodege,1,28103910,GBR,K3,Peterborough,90.208.151.209,true,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,87,entity/text/news/tweet/38837,entity/text/news/tweet/38621,1403tid009,1403tid014,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now!  #BloodEclipse,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop,Sat Mar 14 20:15:52 +0000 2015,,,Sat Mar 14 21:41:54 +0000 2015,,
777886286,8/25/2015 22:29:45,false,1721137934,,8/25/2015 22:29:26,false,prodege,1,25257275,CAN,BC,Port Coquitlam,70.68.58.9,true,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,87,entity/text/news/tweet/38837,entity/text/news/tweet/38621,1403tid009,1403tid014,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now!  #BloodEclipse,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop,Sat Mar 14 20:15:52 +0000 2015,,,Sat Mar 14 21:41:54 +0000 2015,,
777886286,8/25/2015 22:32:48,false,1721139238,,8/25/2015 22:32:30,false,tremorgames,1,24449707,CAN,QC,Laval,96.20.14.148,true,1,3,3,2,4,16,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,87,entity/text/news/tweet/38837,entity/text/news/tweet/38621,1403tid009,1403tid014,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now!  #BloodEclipse,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop,Sat Mar 14 20:15:52 +0000 2015,,,Sat Mar 14 21:41:54 +0000 2015,,
777886286,8/25/2015 22:41:09,false,1721142867,,8/25/2015 22:40:39,false,instagc,1,31861996,USA,FL,Homestead,73.46.199.178,true,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,87,entity/text/news/tweet/38837,entity/text/news/tweet/38621,1403tid009,1403tid014,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now!  #BloodEclipse,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop,Sat Mar 14 20:15:52 +0000 2015,,,Sat Mar 14 21:41:54 +0000 2015,,
777886286,8/25/2015 22:45:07,false,1721144654,,8/25/2015 22:42:51,false,gifthulk,1,18666417,USA,PA,Meadville,24.101.97.237,true,0,,1,,3,,4,,6,,7,,8,,9,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,87,entity/text/news/tweet/38837,entity/text/news/tweet/38621,1403tid009,1403tid014,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now!  #BloodEclipse,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop,Sat Mar 14 20:15:52 +0000 2015,,,Sat Mar 14 21:41:54 +0000 2015,,
777886286,8/25/2015 22:48:04,false,1721145746,,8/25/2015 22:47:15,false,prodege,1,15439740,AUS,2,Jannali,14.200.59.55,true,1,8,2,9,3,10,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,87,entity/text/news/tweet/38837,entity/text/news/tweet/38621,1403tid009,1403tid014,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now!  #BloodEclipse,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop,Sat Mar 14 20:15:52 +0000 2015,,,Sat Mar 14 21:41:54 +0000 2015,,
777886286,8/25/2015 22:53:12,false,1721147554,,8/25/2015 22:52:48,false,instagc,1,19913374,CAN,ON,Woodbridge,174.112.153.114,true,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,87,entity/text/news/tweet/38837,entity/text/news/tweet/38621,1403tid009,1403tid014,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now!  #BloodEclipse,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop,Sat Mar 14 20:15:52 +0000 2015,,,Sat Mar 14 21:41:54 +0000 2015,,
777886286,8/25/2015 22:59:14,false,1721150440,,8/25/2015 22:58:36,false,bitcoinget,1,31256687,USA,NY,Poughkeepsie,67.82.252.135,true,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,87,entity/text/news/tweet/38837,entity/text/news/tweet/38621,1403tid009,1403tid014,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now!  #BloodEclipse,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop,Sat Mar 14 20:15:52 +0000 2015,,,Sat Mar 14 21:41:54 +0000 2015,,
777886286,8/25/2015 23:00:08,false,1721151101,,8/25/2015 22:59:34,false,neodev,1,31827582,USA,CA,Laguna Niguel,216.177.129.135,true,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,87,entity/text/news/tweet/38837,entity/text/news/tweet/38621,1403tid009,1403tid014,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now!  #BloodEclipse,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop,Sat Mar 14 20:15:52 +0000 2015,,,Sat Mar 14 21:41:54 +0000 2015,,
777886286,8/25/2015 23:04:35,false,1721154708,,8/25/2015 23:03:01,false,neodev,1,33761260,USA,VA,Manassas,207.244.77.2,true,0,6,16,16,4,17,,9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,87,entity/text/news/tweet/38837,entity/text/news/tweet/38621,1403tid009,1403tid014,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now!  #BloodEclipse,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop,Sat Mar 14 20:15:52 +0000 2015,,,Sat Mar 14 21:41:54 +0000 2015,,
777886286,8/25/2015 23:05:59,false,1721155913,,8/25/2015 22:45:40,false,instagc,1,18317462,USA,NC,Roxboro,66.191.163.111,true,3,,4,,7,,8,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,87,entity/text/news/tweet/38837,entity/text/news/tweet/38621,1403tid009,1403tid014,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now!  #BloodEclipse,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop,Sat Mar 14 20:15:52 +0000 2015,,,Sat Mar 14 21:41:54 +0000 2015,,
777886286,8/25/2015 23:14:52,false,1721164035,,8/25/2015 23:14:10,false,instagc,1,18960682,GBR,C9,Carlisle,92.18.200.58,true,1,5,3,6,4,8,6,9,7,10,8,11,9,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,87,entity/text/news/tweet/38837,entity/text/news/tweet/38621,1403tid009,1403tid014,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now!  #BloodEclipse,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop,Sat Mar 14 20:15:52 +0000 2015,,,Sat Mar 14 21:41:54 +0000 2015,,
777886286,8/25/2015 23:16:49,false,1721165922,,8/25/2015 23:16:21,false,clixsense,0.9167,28351359,GBR,,,92.1.53.25,true,,0,,1,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,87,entity/text/news/tweet/38837,entity/text/news/tweet/38621,1403tid009,1403tid014,.@DRBreaking Denmark is Pro Whaling as they support Faroe’s Grindadrap – Please end this now!  #BloodEclipse,Real Men Don't Whale - Join @CliveStanden in making whaling ancient history once and for all #SeaShepherd #GrindStop,Sat Mar 14 20:15:52 +0000 2015,,,Sat Mar 14 21:41:54 +0000 2015,,
