entity/text/news/tweet/38583,9,,,
entity/text/news/tweet/38583,1,,,
entity/text/news/tweet/38583,22,,,
entity/text/news/tweet/38583,9,,,
entity/text/news/tweet/38583,14,,,
entity/text/news/tweet/38583,17,,,
entity/text/news/tweet/38616,29,,,
entity/text/news/tweet/38616,9,,,
entity/text/news/tweet/38616,28,,,
entity/text/news/tweet/38616,27,,,
entity/text/news/tweet/38616,5,,,
entity/text/news/tweet/38616,20,,,
entity/text/news/tweet/38667,27,,,
entity/text/news/tweet/38667,21,,,
entity/text/news/tweet/38667,29,,,
entity/text/news/tweet/38667,21,,,
entity/text/news/tweet/38667,32,,,
entity/text/news/tweet/38698,26,,,
entity/text/news/tweet/38698,81,,,
entity/text/news/tweet/38698,13,,,
entity/text/news/tweet/38698,56,,,
entity/text/news/tweet/38698,46,,,
entity/text/news/tweet/38708,17,,,
entity/text/news/tweet/38708,21,,,
entity/text/news/tweet/38708,52,,,
entity/text/news/tweet/38708,10,,,
entity/text/news/tweet/38708,27,,,
entity/text/news/tweet/38708,45,,,
entity/text/news/tweet/38741,43,,,
entity/text/news/tweet/38741,3,,,
entity/text/news/tweet/38741,17,,,
entity/text/news/tweet/38741,37,,,
entity/text/news/tweet/38741,31,,,
entity/text/news/tweet/38741,44,,,
entity/text/news/tweet/38784,22,,,
entity/text/news/tweet/38784,11,,,
entity/text/news/tweet/38784,44,,,
entity/text/news/tweet/38784,52,,,
entity/text/news/tweet/38784,12,,,
entity/text/news/tweet/38784,48,,,
entity/text/news/tweet/38789,82,,,
entity/text/news/tweet/38789,24,,,
entity/text/news/tweet/38789,11,,,
entity/text/news/tweet/38789,35,,,
entity/text/news/tweet/38789,15,,,
entity/text/news/tweet/38797,14,,,
entity/text/news/tweet/38797,6,,,
entity/text/news/tweet/38797,12,,,
entity/text/news/tweet/38797,31,,,
entity/text/news/tweet/38797,13,,,
entity/text/news/tweet/38797,13,,,
entity/text/news/tweet/38807,17,,,
entity/text/news/tweet/38807,11,,,
entity/text/news/tweet/38807,40,,,
entity/text/news/tweet/38807,20,,,
entity/text/news/tweet/38807,14,,,
entity/text/news/tweet/38807,24,,,
entity/text/news/tweet/38841,11,,,
entity/text/news/tweet/38841,30,,,
entity/text/news/tweet/38841,67,,,
entity/text/news/tweet/38841,27,,,
entity/text/news/tweet/38841,17,,,
entity/text/news/tweet/38841,15,,,
entity/text/news/tweet/38853,44,,,
entity/text/news/tweet/38853,22,,,
entity/text/news/tweet/38853,37,,,
entity/text/news/tweet/38853,24,,,
entity/text/news/tweet/38853,61,,,
entity/text/news/tweet/38893,15,,,
entity/text/news/tweet/38893,24,,,
entity/text/news/tweet/38893,61,,,
entity/text/news/tweet/38893,19,,,
entity/text/news/tweet/38893,20,,,
entity/text/news/tweet/38897,4,,,
entity/text/news/tweet/38897,24,,,
entity/text/news/tweet/38897,41,,,
entity/text/news/tweet/38897,41,,,
entity/text/news/tweet/38897,22,,,
entity/text/news/tweet/38897,9,,,
entity/text/news/tweet/38910,63,,,
entity/text/news/tweet/38910,31,,,
entity/text/news/tweet/38910,30,,,
entity/text/news/tweet/38910,22,,,
entity/text/news/tweet/38910,22,,,
entity/text/news/tweet/38910,31,,,
entity/text/news/tweet/38914,17,,,
entity/text/news/tweet/38914,9,,,
entity/text/news/tweet/38914,10,,,
entity/text/news/tweet/38914,29,,,
entity/text/news/tweet/38914,8,,,
entity/text/news/tweet/38914,6,,,
entity/text/news/tweet/38920,21,,,
entity/text/news/tweet/38920,12,,,
entity/text/news/tweet/38920,26,,,
entity/text/news/tweet/38920,19,,,
entity/text/news/tweet/38920,6,,,
entity/text/news/tweet/38920,17,,,
entity/text/news/tweet/38935,87,,,
entity/text/news/tweet/38935,37,,,
entity/text/news/tweet/38935,18,,,
entity/text/news/tweet/38935,33,,,
entity/text/news/tweet/38935,60,,,
entity/text/news/tweet/38948,3,,,
entity/text/news/tweet/38948,6,,,
entity/text/news/tweet/38948,5,,,
entity/text/news/tweet/38948,8,,,
entity/text/news/tweet/38948,-1,,,
entity/text/news/tweet/38948,0,,,
entity/text/news/tweet/38984,20,,,
entity/text/news/tweet/38984,11,,,
entity/text/news/tweet/38984,25,,,
entity/text/news/tweet/38984,15,,,
entity/text/news/tweet/38984,32,,,
entity/text/news/tweet/38984,20,,,
entity/text/news/tweet/38993,45,,,
entity/text/news/tweet/38993,56,,,
entity/text/news/tweet/38993,25,,,
entity/text/news/tweet/38993,10,,,
entity/text/news/tweet/38993,32,,,
entity/text/news/tweet/38993,11,,,
