entity/text/news/tweet/38580,4,,,
entity/text/news/tweet/38580,15,,,
entity/text/news/tweet/38580,112,,,
entity/text/news/tweet/38580,26,,,
entity/text/news/tweet/38580,-3,,,
entity/text/news/tweet/38585,39,,,
entity/text/news/tweet/38585,37,,,
entity/text/news/tweet/38585,9,,,
entity/text/news/tweet/38585,9,,,
entity/text/news/tweet/38585,3,,,
entity/text/news/tweet/38585,13,,,
entity/text/news/tweet/38585,2,,,
entity/text/news/tweet/38585,3,,,
entity/text/news/tweet/38585,7,,,
entity/text/news/tweet/38585,2,,,
entity/text/news/tweet/38585,-1,,,
entity/text/news/tweet/38591,66,,,
entity/text/news/tweet/38591,22,,,
entity/text/news/tweet/38591,223,,,
entity/text/news/tweet/38598,45,,,
entity/text/news/tweet/38598,22,,,
entity/text/news/tweet/38598,220,,,
entity/text/news/tweet/38598,29,,,
entity/text/news/tweet/38598,14,,,
entity/text/news/tweet/38599,9,,,
entity/text/news/tweet/38599,23,,,
entity/text/news/tweet/38599,27,,,
entity/text/news/tweet/38599,10,,,
entity/text/news/tweet/38599,20,,,
entity/text/news/tweet/38599,15,,,
entity/text/news/tweet/38599,70,,,
entity/text/news/tweet/38599,10,,,
entity/text/news/tweet/38599,12,,,
entity/text/news/tweet/38645,55,,,
entity/text/news/tweet/38645,7,,,
entity/text/news/tweet/38645,11,,,
entity/text/news/tweet/38645,17,,,
entity/text/news/tweet/38645,4,,,
entity/text/news/tweet/38645,16,,,
entity/text/news/tweet/38645,8,,,
entity/text/news/tweet/38645,75,,,
entity/text/news/tweet/38645,11,,,
entity/text/news/tweet/38645,16,,,
entity/text/news/tweet/38650,0,,,
entity/text/news/tweet/38650,3,,,
entity/text/news/tweet/38650,0,,,
entity/text/news/tweet/38650,4,,,
entity/text/news/tweet/38650,8,,,
entity/text/news/tweet/38650,3,,,
entity/text/news/tweet/38650,37,,,
entity/text/news/tweet/38650,7,,,
entity/text/news/tweet/38650,-6,,,
entity/text/news/tweet/38670,52,,,
entity/text/news/tweet/38670,21,,,
entity/text/news/tweet/38670,20,,,
entity/text/news/tweet/38670,7,,,
entity/text/news/tweet/38670,9,,,
entity/text/news/tweet/38670,16,,,
entity/text/news/tweet/38670,5,,,
entity/text/news/tweet/38670,10,,,
entity/text/news/tweet/38670,19,,,
entity/text/news/tweet/38670,8,,,
entity/text/news/tweet/38670,0,,,
entity/text/news/tweet/38678,125,,,
entity/text/news/tweet/38678,7,,,
entity/text/news/tweet/38678,17,,,
entity/text/news/tweet/38678,20,,,
entity/text/news/tweet/38678,12,,,
entity/text/news/tweet/38678,8,,,
entity/text/news/tweet/38678,17,,,
entity/text/news/tweet/38678,36,,,
entity/text/news/tweet/38678,11,,,
entity/text/news/tweet/38678,2,,,
entity/text/news/tweet/38731,-3,,,
entity/text/news/tweet/38731,5,,,
entity/text/news/tweet/38731,0,,,
entity/text/news/tweet/38731,15,,,
entity/text/news/tweet/38731,-6,,,
entity/text/news/tweet/38731,0,,,
entity/text/news/tweet/38731,0,,,
entity/text/news/tweet/38731,3,,,
entity/text/news/tweet/38731,18,,,
entity/text/news/tweet/38731,7,,,
entity/text/news/tweet/38731,-3,,,
entity/text/news/tweet/38739,136,,,
entity/text/news/tweet/38739,3,,,
entity/text/news/tweet/38739,22,,,
entity/text/news/tweet/38739,32,,,
entity/text/news/tweet/38739,24,,,
entity/text/news/tweet/38739,11,,,
entity/text/news/tweet/38739,18,,,
entity/text/news/tweet/38739,32,,,
entity/text/news/tweet/38739,11,,,
entity/text/news/tweet/38739,23,,,
entity/text/news/tweet/38752,237,,,
entity/text/news/tweet/38752,18,,,
entity/text/news/tweet/38752,11,,,
entity/text/news/tweet/38756,23,,,
entity/text/news/tweet/38756,21,,,
entity/text/news/tweet/38756,190,,,
entity/text/news/tweet/38756,9,,,
entity/text/news/tweet/38756,24,,,
entity/text/news/tweet/38756,24,,,
entity/text/news/tweet/38756,11,,,
entity/text/news/tweet/38756,22,,,
entity/text/news/tweet/38766,25,,,
entity/text/news/tweet/38766,1,,,
entity/text/news/tweet/38766,19,,,
entity/text/news/tweet/38766,9,,,
entity/text/news/tweet/38766,14,,,
entity/text/news/tweet/38766,7,,,
entity/text/news/tweet/38767,68,,,
entity/text/news/tweet/38767,0,,,
entity/text/news/tweet/38767,12,,,
entity/text/news/tweet/38767,27,,,
entity/text/news/tweet/38767,19,,,
entity/text/news/tweet/38767,2,,,
entity/text/news/tweet/38767,8,,,
entity/text/news/tweet/38767,18,,,
entity/text/news/tweet/38767,11,,,
entity/text/news/tweet/38767,10,,,
entity/text/news/tweet/38775,90,,,
entity/text/news/tweet/38775,49,,,
entity/text/news/tweet/38775,16,,,
entity/text/news/tweet/38775,8,,,
entity/text/news/tweet/38775,14,,,
entity/text/news/tweet/38775,20,,,
entity/text/news/tweet/38775,15,,,
entity/text/news/tweet/38775,14,,,
entity/text/news/tweet/38775,31,,,
entity/text/news/tweet/38775,13,,,
entity/text/news/tweet/38775,13,,,
entity/text/news/tweet/38778,31,,,
entity/text/news/tweet/38778,35,,,
entity/text/news/tweet/38778,16,,,
entity/text/news/tweet/38778,5,,,
entity/text/news/tweet/38794,74,,,
entity/text/news/tweet/38794,26,,,
entity/text/news/tweet/38794,18,,,
entity/text/news/tweet/38794,4,,,
entity/text/news/tweet/38794,12,,,
entity/text/news/tweet/38794,22,,,
entity/text/news/tweet/38794,16,,,
entity/text/news/tweet/38794,17,,,
entity/text/news/tweet/38794,22,,,
entity/text/news/tweet/38794,13,,,
entity/text/news/tweet/38794,11,,,
entity/text/news/tweet/38805,62,,,
entity/text/news/tweet/38805,40,,,
entity/text/news/tweet/38805,17,,,
entity/text/news/tweet/38805,4,,,
entity/text/news/tweet/38805,14,,,
entity/text/news/tweet/38805,28,,,
entity/text/news/tweet/38805,14,,,
entity/text/news/tweet/38805,14,,,
entity/text/news/tweet/38805,27,,,
entity/text/news/tweet/38805,14,,,
entity/text/news/tweet/38805,9,,,
entity/text/news/tweet/38818,112,,,
entity/text/news/tweet/38818,18,,,
entity/text/news/tweet/38818,17,,,
entity/text/news/tweet/38818,16,,,
entity/text/news/tweet/38818,20,,,
entity/text/news/tweet/38818,11,,,
entity/text/news/tweet/38818,22,,,
entity/text/news/tweet/38818,35,,,
entity/text/news/tweet/38818,13,,,
entity/text/news/tweet/38818,23,,,
entity/text/news/tweet/38820,50,,,
entity/text/news/tweet/38820,44,,,
entity/text/news/tweet/38820,11,,,
entity/text/news/tweet/38820,5,,,
entity/text/news/tweet/38820,6,,,
entity/text/news/tweet/38820,24,,,
entity/text/news/tweet/38820,2,,,
entity/text/news/tweet/38820,7,,,
entity/text/news/tweet/38820,36,,,
entity/text/news/tweet/38820,8,,,
entity/text/news/tweet/38820,5,,,
entity/text/news/tweet/38826,67,,,
entity/text/news/tweet/38826,186,,,
entity/text/news/tweet/38874,203,,,
entity/text/news/tweet/38874,19,,,
entity/text/news/tweet/38874,18,,,
entity/text/news/tweet/38874,25,,,
entity/text/news/tweet/38874,9,,,
entity/text/news/tweet/38874,11,,,
entity/text/news/tweet/38874,22,,,
entity/text/news/tweet/38895,25,,,
entity/text/news/tweet/38895,28,,,
entity/text/news/tweet/38895,7,,,
entity/text/news/tweet/38895,3,,,
entity/text/news/tweet/38895,7,,,
entity/text/news/tweet/38895,22,,,
entity/text/news/tweet/38895,7,,,
