entity/text/news/tweet/38588,-4,,,
entity/text/news/tweet/38588,67,,,
entity/text/news/tweet/38588,15,,,
entity/text/news/tweet/38588,14,,,
entity/text/news/tweet/38588,18,,,
entity/text/news/tweet/38588,15,,,
entity/text/news/tweet/38588,24,,,
entity/text/news/tweet/38588,22,,,
entity/text/news/tweet/38612,-1,,,
entity/text/news/tweet/38612,67,,,
entity/text/news/tweet/38612,19,,,
entity/text/news/tweet/38612,24,,,
entity/text/news/tweet/38612,30,,,
entity/text/news/tweet/38612,10,,,
entity/text/news/tweet/38612,21,,,
entity/text/news/tweet/38612,4,,,
entity/text/news/tweet/38635,1,,,
entity/text/news/tweet/38635,15,,,
entity/text/news/tweet/38635,0,,,
entity/text/news/tweet/38635,8,,,
entity/text/news/tweet/38635,0,,,
entity/text/news/tweet/38635,6,,,
entity/text/news/tweet/38635,10,,,
entity/text/news/tweet/38635,6,,,
entity/text/news/tweet/38637,4,,,
entity/text/news/tweet/38637,12,,,
entity/text/news/tweet/38637,10,,,
entity/text/news/tweet/38637,8,,,
entity/text/news/tweet/38637,12,,,
entity/text/news/tweet/38637,23,,,
entity/text/news/tweet/38637,25,,,
entity/text/news/tweet/38637,-1,,,
entity/text/news/tweet/38649,62,,,
entity/text/news/tweet/38649,56,,,
entity/text/news/tweet/38691,11,,,
entity/text/news/tweet/38691,23,,,
entity/text/news/tweet/38691,13,,,
entity/text/news/tweet/38691,25,,,
entity/text/news/tweet/38691,21,,,
entity/text/news/tweet/38691,135,,,
entity/text/news/tweet/38691,30,,,
entity/text/news/tweet/38693,12,,,
entity/text/news/tweet/38693,61,,,
entity/text/news/tweet/38693,3,,,
entity/text/news/tweet/38693,13,,,
entity/text/news/tweet/38693,17,,,
entity/text/news/tweet/38693,-1,,,
entity/text/news/tweet/38693,14,,,
entity/text/news/tweet/38693,2,,,
entity/text/news/tweet/38695,2,,,
entity/text/news/tweet/38695,101,,,
entity/text/news/tweet/38695,25,,,
entity/text/news/tweet/38695,25,,,
entity/text/news/tweet/38695,25,,,
entity/text/news/tweet/38695,1,,,
entity/text/news/tweet/38695,21,,,
entity/text/news/tweet/38695,7,,,
entity/text/news/tweet/38705,272,,,
entity/text/news/tweet/38705,26,,,
entity/text/news/tweet/38705,11,,,
entity/text/news/tweet/38733,2,,,
entity/text/news/tweet/38733,75,,,
entity/text/news/tweet/38733,25,,,
entity/text/news/tweet/38733,20,,,
entity/text/news/tweet/38733,23,,,
entity/text/news/tweet/38733,18,,,
entity/text/news/tweet/38733,28,,,
entity/text/news/tweet/38733,11,,,
entity/text/news/tweet/38755,20,,,
entity/text/news/tweet/38755,11,,,
entity/text/news/tweet/38755,11,,,
entity/text/news/tweet/38755,7,,,
entity/text/news/tweet/38755,12,,,
entity/text/news/tweet/38755,21,,,
entity/text/news/tweet/38764,-7,,,
entity/text/news/tweet/38764,5,,,
entity/text/news/tweet/38764,11,,,
entity/text/news/tweet/38764,33,,,
entity/text/news/tweet/38764,11,,,
entity/text/news/tweet/38764,0,,,
entity/text/news/tweet/38770,28,,,
entity/text/news/tweet/38770,24,,,
entity/text/news/tweet/38770,13,,,
entity/text/news/tweet/38770,10,,,
entity/text/news/tweet/38770,25,,,
entity/text/news/tweet/38770,193,,,
entity/text/news/tweet/38771,9,,,
entity/text/news/tweet/38771,52,,,
entity/text/news/tweet/38771,2,,,
entity/text/news/tweet/38779,-9,,,
entity/text/news/tweet/38779,6,,,
entity/text/news/tweet/38779,5,,,
entity/text/news/tweet/38779,-9,,,
entity/text/news/tweet/38779,0,,,
entity/text/news/tweet/38779,33,,,
entity/text/news/tweet/38779,11,,,
entity/text/news/tweet/38781,65,,,
entity/text/news/tweet/38781,211,,,
entity/text/news/tweet/38804,4,,,
entity/text/news/tweet/38804,12,,,
entity/text/news/tweet/38804,6,,,
entity/text/news/tweet/38804,4,,,
entity/text/news/tweet/38804,6,,,
entity/text/news/tweet/38804,-6,,,
entity/text/news/tweet/38804,-3,,,
entity/text/news/tweet/38804,2,,,
entity/text/news/tweet/38806,21,,,
entity/text/news/tweet/38806,26,,,
entity/text/news/tweet/38806,8,,,
entity/text/news/tweet/38806,162,,,
