worker_ID,score
6330007,0.3383947939262473
28790780,0.38847858197932056
31670127,0.21850393700787402
20113482,0.3683304647160069
21490235,0.3678343949044586
4711962,0.371900826446281
19302668,0.30140845070422534
15439740,0.4028662420382166
28103910,0.35901926444833626
25257275,0.38810641627543035
27753923,0.29542097488921715
20043586,0.334855403348554
33761260,0.20032051282051283
23503585,0.31019522776572667
34053021,0.32657657657657657
30137403,0.34788732394366195
15577915,0.2861788617886179
33453357,0.33191489361702126
33565158,0.3317307692307692
33721948,0.4065040650406504
24449707,0.3181126331811263
30901412,0.32094594594594594
31184650,0.3956692913385827
33725995,0.37398373983739835
33294824,0.2988313856427379
9653950,0.4207650273224044
33538351,0.32536764705882354
2143114,0.1858108108108108
33903622,0.42484662576687116
21665495,0.38779527559055116
19913374,0.38301282051282054
32352104,0.4267515923566879
20312760,0.2541856925418569
31304413,0.407108239095315
33467170,0.3615023474178404
32338429,0.3939393939393939
31695021,0.29205607476635514
17950689,0.410958904109589
22141613,0.10039370078740158
16101132,0.2263779527559055
6344072,0.36427320490367776
33500282,0.2404870624048706
33271440,0.10039370078740158
29209955,0.3902439024390244
27934334,0.35668789808917195
31443509,0.3774403470715835
18990100,0.328881469115192
31065274,0.3638297872340426
19294877,0.37949640287769787
13581319,0.3073248407643312
3587109,0.40705128205128205
21963184,0.3766617429837518
32053642,0.2112676056338028
29849805,0.22847682119205298
