worker_ID,more_novel,equally_novel,less_novel,irrelevant,irr_behaviour,novelty_selection_percentage,same_answer,avg_novel_words,avg_NOT_novel_words,Novelty_Cosine,Novelty_Worker_Disagreement,spammer
33761260,11,14,11,0,0,0.305555555555556,0,2.88,1.82,0.6972011640157293,0.4546316651139134,0
33565158,0,14,0,22,0.611111111111111,0,0,4.29,NONE,0.4576731915192911,0.3369186116698521,1
33330229,13,0,13,0,0,0.5,0,8.69,0,0.6258806047362594,0.40460419819418936,0
33294824,9,18,9,0,0,0.25,0,1.67,1,0.699832319689322,0.5381041437537071,0
33271440,0,0,0,4,1,0,1,NONE,NONE,0.2836268777271164,0.21835443037974686,1
33230986,0,8,0,0,0,0,1,1,NONE,0.7375425163507754,0.6521739130434783,1
32424428,14,6,14,2,0.0555555555555556,0.388888888888889,0,3.3,2,0.6829091517252809,0.4511936781059581,0
32352104,6,10,6,14,0.388888888888889,0.166666666666667,0,1.06,1.17,0.6427953677768702,0.5257600490129862,0
32292681,0,36,0,0,0,0,1,1,NONE,0.7601453823275969,0.6408296943231441,1
32123974,18,0,18,0,0,0.5,0,6.67,3.56,0.700001878431548,0.4130812183008851,0
31906954,0,36,0,0,0,0,1,1,NONE,0.7296277989898317,0.5897129186602871,1
31743852,15,0,15,6,0.166666666666667,0.416666666666667,0,5.27,0,0.5833549886852115,0.4252040688291172,0
31304413,11,2,11,0,0,0.458333333333333,0,1.15,1.27,0.7170118353918281,0.5681486446231755,0
31184650,0,36,0,0,0,0,1,1.06,NONE,0.7601453823275969,0.6408296943231441,1
31065274,13,10,13,0,0,0.361111111111111,0,5.91,3.54,0.7673036265916399,0.4463678626921863,0
30326470,11,10,11,4,0.111111111111111,0.305555555555556,0,2.9,1.09,0.7211656705847763,0.4787915040037381,0
30137403,4,28,4,0,0,0.111111111111111,0,8.09,4.25,0.7450608152699211,0.4145260766065638,0
29849805,6,0,6,2,0.142857142857143,0.428571428571429,0,5.5,4.67,0.7117257214402917,0.4520942163396508,0
29155723,2,8,2,2,0.142857142857143,0.142857142857143,0,5,3.5,0.7973967349892129,0.5136962577979688,0
29096504,0,14,0,0,0,0,1,2.86,NONE,0.7569932367254428,0.5200760141878873,1
28884030,0,0,0,36,1,0,1,NONE,NONE,0.23312162129550143,0.1806768558951965,1
28513920,0,10,0,26,0.722222222222222,0,0,1,NONE,0.42977894801786015,0.34661572052401746,1
28351359,6,0,6,2,0.142857142857143,0.428571428571429,0,3.67,0,0.6337301294461173,0.45256819517709745,0
28103910,1,20,1,14,0.388888888888889,0.0277777777777778,0,1.1,1,0.6609427573289675,0.5391997104060423,0
27934334,8,4,8,16,0.444444444444444,0.222222222222222,0,7.92,0,0.49148588218964173,0.37398769364479045,0
25257275,1,16,1,2,0.1,0.05,0,1.06,1,0.70600884353771,0.5800820928480503,0
24449707,4,0,4,0,0,0.5,0,3.75,2.25,0.6782636490166404,0.42845797686023246,0
23804661,5,16,5,2,0.0714285714285714,0.178571428571429,0,3.76,2.6,0.7102536433130822,0.4411256196112521,0
23503585,7,22,7,0,0,0.194444444444444,0,8.1,6.14,0.7140701668098948,0.4076376451570447,0
22388850,14,8,14,0,0,0.388888888888889,0,3.14,0,0.5832171261593729,0.39395832814397225,0
21801865,7,2,7,20,0.555555555555556,0.194444444444444,0,5.11,0.43,0.4003056038506358,0.31847675132898606,1
21665495,0,6,0,0,0,0,1,1,NONE,0.7012250756267839,0.6466666666666667,1
21613169,0,12,0,2,0.142857142857143,0,0,1.75,NONE,0.7482076709982449,0.6002587663709338,0
21490235,2,2,2,0,0,0.333333333333333,0,1.25,1,0.687393900970225,0.5772222222222222,0
20312760,16,2,16,2,0.0555555555555556,0.444444444444444,0,1.89,0,0.524463505120126,0.42536483758843047,0
20113482,11,6,11,8,0.222222222222222,0.305555555555556,0,7.71,2.55,0.7077271083033523,0.41274546659165623,0
19913374,0,16,0,0,0,0,1,1,NONE,0.7654447956456272,0.636443661971831,1
19498096,0,20,0,2,0.0909090909090909,0,0,1.4,NONE,0.6787265838647432,0.5626201249730661,0
19302668,6,2,6,0,0,0.428571428571429,0,1.5,1.17,0.6625492942670299,0.5683686402317581,0
17950689,0,28,0,8,0.222222222222222,0,0,1.57,NONE,0.5963071275438162,0.4513867756574332,0
16101132,0,14,0,0,0,0,1,1.07,NONE,0.5602376661469092,0.46112242742470877,1
15848372,5,14,5,12,0.333333333333333,0.138888888888889,0,6.74,6,0.6416590986468537,0.3849557814756531,0
14353703,6,0,6,2,0.142857142857143,0.428571428571429,0,4.67,0,0.5950424730824049,0.43271716876279614,0
14086483,2,0,2,0,0,0.5,0,2.5,0,0.3852044670542847,0.2858649789029536,1
13763729,4,2,4,0,0,0.4,0,6.17,0,0.6663020018748871,0.4781823669484132,0
11382239,5,2,5,2,0.142857142857143,0.357142857142857,0,7.71,3.8,0.7164867422023844,0.4449214037106165,0
6488338,6,2,6,22,0.611111111111111,0.166666666666667,0,7.88,6.5,0.47292030190874706,0.30346517958887886,1
4711962,0,36,0,0,0,0,1,1,NONE,0.7625021659441673,0.6381004366812227,1
3587109,0,36,0,0,0,0,1,1.75,NONE,0.7393669960526918,0.5358332178684607,1
2143114,5,0,5,0,0,0.5,0,1,0,0.5668593841993148,0.45731707317073167,0
