worker_ID,more_novel,equally_novel,less_novel,irrelevant,irr_behaviour,novelty_selection_percentage,same_answer,avg_novel_words,avg_NOT_novel_words,Novelty_Cosine,Novelty_Worker_Disagreement,spammer
33761260,9,16,9,2,0.0555555555555556,0.25,0,2.88,2.22,0.6672367448067889,0.45662844293699056,0
33727304,14,8,14,0,0,0.388888888888889,0,4,0,0.7656429538898422,0.5292061462380517,0
33565158,0,4,0,0,0,0,1,4.5,NONE,0.8036691228382247,0.5131426202321725,1
33538351,4,10,4,0,0,0.222222222222222,0,2.43,1.75,0.7461450294471739,0.5636592970521541,0
33467170,16,4,16,0,0,0.444444444444444,0,2.45,0,0.6920586577635849,0.5458878711479149,0
33427067,8,20,8,0,0,0.222222222222222,0,2.18,0,0.7659407520870034,0.5228842425117224,0
33386576,3,2,3,2,0.2,0.3,0,3.4,2,0.7237918539775194,0.5055177535230727,0
33294824,1,34,1,0,0,0.0277777777777778,0,1.83,1,0.7505281304697989,0.586770808523962,0
33271440,0,0,0,36,1,0,1,NONE,NONE,0.07582949010039944,0.07049608355091383,1
32424428,9,8,9,4,0.133333333333333,0.3,0,3.29,2.22,0.6777445564222777,0.47013679160618693,0
32352104,5,18,5,8,0.222222222222222,0.138888888888889,0,1.09,1,0.6995014653401654,0.6123794765840221,0
32292681,0,34,0,2,0.0555555555555556,0,0,1,NONE,0.7740901884222421,0.6885964912280702,0
31906954,0,36,0,0,0,0,1,1,NONE,0.7540669419174533,0.6899477806788512,1
31861996,0,32,0,4,0.111111111111111,0,0,1,NONE,0.5393762123499819,0.4608585858585859,0
31827582,18,0,18,0,0,0.5,0,3.78,3.61,0.6880205397734127,0.4806838138202475,0
31613324,0,10,0,0,0,0,1,1.7,NONE,0.5667621319718631,0.44993667679837895,1
31256687,0,14,0,0,0,0,1,1,NONE,0.7921343729262531,0.7037037037037037,1
30901412,14,2,14,6,0.166666666666667,0.388888888888889,0,3.13,0,0.6531710418061474,0.49021395132610024,0
30544555,12,12,12,0,0,0.333333333333333,0,1.54,1.08,0.7310807536939631,0.5822431245449635,0
30137403,0,10,0,0,0,0,1,7.8,NONE,0.8006423138201108,0.4791614240187293,1
29849805,15,6,15,0,0,0.416666666666667,0,4.29,2.93,0.7516084118119816,0.49336007978081925,0
29155723,7,22,7,0,0,0.194444444444444,0,6.14,5.86,0.8087286889136541,0.48822255232029943,0
28513920,0,26,0,10,0.277777777777778,0,0,1,NONE,0.632850312714694,0.5776762402088773,0
27934334,13,8,13,2,0.0555555555555556,0.361111111111111,0,5.67,0,0.6982043179688084,0.4536660825635118,0
27753923,17,0,17,2,0.0555555555555556,0.472222222222222,0,0.94,0,0.5174800237451791,0.4823232323232323,0
24449707,18,0,18,0,0,0.5,0,3.61,1.83,0.7783815779838174,0.5412546530357647,0
24043308,1,6,1,0,0,0.125,0,2.29,2,0.7981400451763474,0.6115030802530803,0
23503585,0,10,0,0,0,0,1,6.5,NONE,0.812049683834232,0.4895613764377521,1
22166359,5,0,5,0,0,0.5,0,4.2,1.8,0.7158495929989914,0.5444253233208176,0
21665495,0,10,0,0,0,0,1,1,NONE,0.7640974806427789,0.6954787234042553,1
21490235,16,0,16,4,0.111111111111111,0.444444444444444,0,1.5,1.06,0.7549762104391121,0.6397372759440614,0
20312760,18,0,18,0,0,0.5,0,2.06,0,0.5913358989432097,0.4690718253039527,0
20113482,4,0,4,2,0.2,0.4,0,6.75,3.75,0.6256278551784087,0.427277451699682,0
20043586,5,0,5,0,0,0.5,0,7,4.2,0.691431120209474,0.4614659387598218,0
19913374,0,32,0,4,0.111111111111111,0,0,1,NONE,0.7661267547720889,0.6691919191919191,0
18990100,16,0,16,4,0.111111111111111,0.444444444444444,0,6.5,4.25,0.7511131238299718,0.46210318850438387,0
17950689,0,36,0,0,0,0,1,1.11,NONE,0.7511117473810276,0.6731083682780811,1
16101132,0,10,0,0,0,0,1,0.8,NONE,0.5858164128899908,0.5126456433637284,1
15577915,18,0,18,0,0,0.5,0,2.78,0,0.4944914023286761,0.4576185782841874,0
14353703,18,0,18,0,0,0.5,0,4.33,0,0.652634093525,0.4794835096933834,0
13581319,18,0,18,0,0,0.5,0,2.56,0,0.6407489922691245,0.5042768023136021,0
8260660,3,4,3,0,0,0.3,0,6.43,0,0.6470973547510019,0.4673695293446133,0
6488338,0,2,0,0,0,0,1,3.5,NONE,0.7128371364971133,0.4547940797940798,1
4711962,0,36,0,0,0,0,1,1,NONE,0.7487012419575577,0.6873368146214099,1
3587109,0,16,0,2,0.111111111111111,0,0,1.06,NONE,0.789821309692402,0.6985644712430428,0
2143114,18,0,18,0,0,0.5,0,1,0,0.6730832722469147,0.5909090909090908,0
