worker_ID,more_novel,equally_novel,less_novel,irrelevant,irr_behaviour,novelty_selection_percentage,same_answer,avg_novel_words,avg_NOT_novel_words,Novelty_Cosine,Novelty_Worker_Disagreement,spammer
33761260,13,8,13,2,0.0555555555555556,0.361111111111111,0,3.81,2.38,0.6964609905129369,0.45326170210470673,0
33721948,0,18,0,0,0,0,1,1,NONE,0.7712368483401615,0.6643576826196473,1
33467170,15,6,15,0,0,0.416666666666667,0,2.81,0,0.6684987053247462,0.4893747877053387,0
33330229,6,6,6,0,0,0.333333333333333,0,8.25,0,0.7569926988349004,0.4495362197092363,0
33294824,3,12,3,0,0,0.166666666666667,0,1.53,1.33,0.7047098637389456,0.5369356713815152,0
33271440,0,0,0,36,1,0,1,NONE,NONE,0.19299255317072278,0.1513722126929674,1
33230986,0,36,0,0,0,0,1,1.17,NONE,0.7885596382305959,0.6407447112635792,1
32916723,0,36,0,0,0,0,1,1,NONE,0.7217113331799021,0.5772178777494654,1
32424428,16,4,16,0,0,0.444444444444444,0,4.1,1.94,0.6706749158648144,0.43846765372731566,0
32292681,0,36,0,0,0,0,1,1,NONE,0.7756254493590224,0.6449399656946827,1
32053642,8,2,8,0,0,0.444444444444444,0,5.6,3.25,0.775071416273341,0.4784700265065447,0
31906954,0,36,0,0,0,0,1,1,NONE,0.7218378056654202,0.5984974958263772,1
31743852,13,2,13,8,0.222222222222222,0.361111111111111,0,3.73,0,0.5790223105247225,0.4291586838260125,0
31304413,5,8,5,0,0,0.277777777777778,0,1.46,1,0.7722789748764769,0.6163798418206479,0
30326470,3,24,3,6,0.166666666666667,0.0833333333333333,0,2.33,1,0.6771422456074866,0.46554508632378355,0
30137403,0,36,0,0,0,0,1,6.58,NONE,0.7352004786739337,0.43500623862808646,1
29849805,13,4,13,6,0.166666666666667,0.361111111111111,0,5.35,3.46,0.7322946969371088,0.4476401990101293,0
29155723,6,18,6,6,0.166666666666667,0.166666666666667,0,4.21,4.17,0.7301209871334604,0.4619829468205824,0
28884030,0,0,0,36,1,0,1,NONE,NONE,0.22806690739568422,0.16151919866444076,1
28524232,10,10,10,6,0.166666666666667,0.277777777777778,0,4.5,1.9,0.5774447440332972,0.38873623742637575,0
28513920,0,24,0,12,0.333333333333333,0,0,1,NONE,0.6095093905764709,0.5129382303839732,0
28351359,15,2,15,4,0.111111111111111,0.416666666666667,0,3.29,0,0.6186777995476657,0.4794890233120618,0
28103910,1,12,1,4,0.222222222222222,0.0555555555555556,0,1.23,1,0.6438589532365948,0.5483690812406178,0
27934334,9,6,9,12,0.333333333333333,0.25,0,5,0.78,0.5984138766413553,0.41915414579855315,0
27753923,18,0,18,0,0,0.5,0,1,0,0.5946553155391368,0.5055746140651801,0
24449707,17,2,17,0,0,0.472222222222222,0,5.63,3.29,0.7135885761729388,0.43289714060696494,0
21665495,0,18,0,0,0,0,1,1,NONE,0.7673463636315618,0.6593198992443325,1
21613169,0,34,0,2,0.0555555555555556,0,0,2.15,NONE,0.7422513786279032,0.5287532095809637,0
21490235,8,2,8,0,0,0.444444444444444,0,1.4,1.13,0.7384673581908965,0.595598985397474,0
20113482,10,6,10,10,0.277777777777778,0.277777777777778,0,5.69,3.6,0.6639247840710609,0.4232052328640328,0
20043586,3,8,3,0,0,0.214285714285714,0,2.73,1.33,0.6025278551888773,0.46137795683938265,0
19913374,0,36,0,0,0,0,1,1,NONE,0.7517606357845723,0.6243739565943238,1
19302668,17,2,17,0,0,0.472222222222222,0,1.11,1,0.6886637725729311,0.5788653603959816,0
18990100,7,4,7,0,0,0.388888888888889,0,6.18,4,0.7831089178436074,0.46209503542260466,0
18672993,0,4,0,0,0,0,1,1.25,NONE,0.5362423312731394,0.43907563025210083,1
16101132,0,34,0,2,0.0555555555555556,0,0,0.65,NONE,0.7168577941504157,0.549789439139656,0
15848372,4,10,4,0,0,0.222222222222222,0,4.29,6.25,0.6791490462617011,0.4453589927286289,0
15577915,9,0,9,0,0,0.5,0,3,0,0.6017660648259485,0.47077264950790065,0
14353703,14,2,14,6,0.166666666666667,0.388888888888889,0,4.25,0,0.5879460700830841,0.45314567793422705,0
13581319,18,0,18,0,0,0.5,0,3.22,0,0.5813435059919523,0.4720445381679017,0
11382239,7,6,7,16,0.444444444444444,0.194444444444444,0,4.77,3.71,0.6042367421705236,0.38212468631451546,0
8260660,2,14,2,0,0,0.111111111111111,0,5.44,0,0.7668667500234542,0.4662232196265016,0
4711962,0,36,0,0,0,0,1,1,NONE,0.7621995303642053,0.6318864774624374,1
4688131,7,4,7,0,0,0.388888888888889,0,2.09,0,0.5157396167544417,0.38685617242440473,0
3587109,0,36,0,0,0,0,1,1.67,NONE,0.7736713743031973,0.5648075073638068,1
2143114,9,0,9,0,0,0.5,0,1,0,0.6459587304204634,0.5617128463476071,0
