_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,clickedforval,ev0a,ev0b,ev1a,ev1b,ev2a,ev2b,ev3a,ev3b,ev4a,ev4b,ev5a,ev5b,ev6a,ev6b,ev7a,ev7b,ev8a,ev8b,event0,event1,event2,event3,event4,event5,event6,event7,event8,eventb0,eventb1,eventb2,eventb3,eventb4,eventb5,eventb6,eventb7,eventb8,forvalidation,selectedforval,tweet1irrelevant,tweet1isgreyed,tweet1novel,tweet2irrelevant,tweet2isgreyed,tweet2novel,tweetsequal,orig__golden,author1,author2,input,ptid1,ptid2,seedindex1,seedindex2,text1,text2,tweet1date,tweet1irrelevant_gold,tweet1irrelevant_gold_reason,tweet2date,tweet2irrelevant_gold,tweet2irrelevant_gold_reason
776449992,8/23/2015 12:36:55,false,1719271024,,8/23/2015 12:34:59,false,prodege,1,29849805,GBR,Z1,Swansea,82.1.37.235,true,17,6,18,8,,10,,12,,13,,16,,17,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,98,entity/text/news/tweet/38895,entity/text/news/tweet/38645,1203tid007,1203tid015,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,@DavidBooker25: #THRILLER YAKUZA'S REVENGE What if whaling resumed illegally around Maui the mating waters of the humpback whales?,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 12:28:10 +0000 2015,,
776449992,8/23/2015 12:37:44,false,1719271380,,8/23/2015 12:37:06,false,bitcoinget,1,31256687,USA,NY,Brooklyn,24.146.181.193,true,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,98,entity/text/news/tweet/38895,entity/text/news/tweet/38645,1203tid007,1203tid015,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,@DavidBooker25: #THRILLER YAKUZA'S REVENGE What if whaling resumed illegally around Maui the mating waters of the humpback whales?,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 12:28:10 +0000 2015,,
776449992,8/23/2015 12:45:22,false,1719273006,,8/23/2015 12:44:35,false,neodev,1,33761260,USA,DE,Wilmington,199.115.114.218,true,0,0,18,1,,6,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,98,entity/text/news/tweet/38895,entity/text/news/tweet/38645,1203tid007,1203tid015,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,@DavidBooker25: #THRILLER YAKUZA'S REVENGE What if whaling resumed illegally around Maui the mating waters of the humpback whales?,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 12:28:10 +0000 2015,,
776449992,8/23/2015 12:50:18,false,1719274206,,8/23/2015 12:46:46,false,points4rewards,1,20113482,USA,PA,Harrisburg,204.14.14.230,true,10,6,11,9,13,8,14,10,15,12,17,13,18,14,19,16,,17,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,true,false,,,,98,entity/text/news/tweet/38895,entity/text/news/tweet/38645,1203tid007,1203tid015,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,@DavidBooker25: #THRILLER YAKUZA'S REVENGE What if whaling resumed illegally around Maui the mating waters of the humpback whales?,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 12:28:10 +0000 2015,,
776449992,8/23/2015 12:52:34,false,1719274644,,8/23/2015 12:52:14,false,prodege,1,28103910,GBR,K3,Peterborough,90.208.151.209,true,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,98,entity/text/news/tweet/38895,entity/text/news/tweet/38645,1203tid007,1203tid015,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,@DavidBooker25: #THRILLER YAKUZA'S REVENGE What if whaling resumed illegally around Maui the mating waters of the humpback whales?,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 12:28:10 +0000 2015,,
776449992,8/23/2015 12:59:04,false,1719276274,,8/23/2015 12:58:37,false,prodege,1,3587109,CAN,NS,Eskasoni,142.166.195.43,true,17,8,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,98,entity/text/news/tweet/38895,entity/text/news/tweet/38645,1203tid007,1203tid015,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,@DavidBooker25: #THRILLER YAKUZA'S REVENGE What if whaling resumed illegally around Maui the mating waters of the humpback whales?,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 12:28:10 +0000 2015,,
776449992,8/23/2015 12:59:23,false,1719276427,,8/23/2015 12:59:00,false,instagc,1,19913374,CAN,ON,Woodbridge,174.112.153.114,true,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,98,entity/text/news/tweet/38895,entity/text/news/tweet/38645,1203tid007,1203tid015,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,@DavidBooker25: #THRILLER YAKUZA'S REVENGE What if whaling resumed illegally around Maui the mating waters of the humpback whales?,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 12:28:10 +0000 2015,,
776449992,8/23/2015 13:36:35,false,1719288398,,8/23/2015 13:36:15,false,elite,1,33798502,USA,DE,,108.59.10.153,true,18,6,13,8,15,16,6,17,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,false,false,false,false,true,,,,98,entity/text/news/tweet/38895,entity/text/news/tweet/38645,1203tid007,1203tid015,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,@DavidBooker25: #THRILLER YAKUZA'S REVENGE What if whaling resumed illegally around Maui the mating waters of the humpback whales?,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 12:28:10 +0000 2015,,
776449992,8/23/2015 13:52:46,false,1719295803,,8/23/2015 13:52:25,false,clixsense,1,33271440,USA,DE,,108.59.10.153,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,false,false,false,false,true,true,false,false,,,,98,entity/text/news/tweet/38895,entity/text/news/tweet/38645,1203tid007,1203tid015,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,@DavidBooker25: #THRILLER YAKUZA'S REVENGE What if whaling resumed illegally around Maui the mating waters of the humpback whales?,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 12:28:10 +0000 2015,,
776449992,8/23/2015 13:52:52,false,1719295807,,8/23/2015 13:52:18,false,neodev,1,32053642,GBR,K8,Woodford Green,86.152.57.44,true,8,6,13,8,14,10,17,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,validated,true,false,false,true,false,false,false,false,,,,98,entity/text/news/tweet/38895,entity/text/news/tweet/38645,1203tid007,1203tid015,@Jackie_Onassis_: In one of the coldest places on Earth the still-active volcano of Deception Island has a dangerous whaling past.,@DavidBooker25: #THRILLER YAKUZA'S REVENGE What if whaling resumed illegally around Maui the mating waters of the humpback whales?,Thu Mar 12 06:33:10 +0000 2015,,,Thu Mar 12 12:28:10 +0000 2015,,
