worker_ID,score
23804661,0.4219269102990033
16654434,0.37293729372937295
22166359,0.18556701030927836
30779198,0.32644628099173556
32306192,0.43010752688172044
20043586,0.34782608695652173
26602053,0.2739273927392739
29155723,0.2633587786259542
4711962,0.43010752688172044
28103910,0.3745819397993311
25257275,0.3588039867109635
21490235,0.40863787375415284
4688131,0.256198347107438
33565158,0.41040462427745666
28524232,0.18729096989966554
33721948,0.45484949832775917
30901412,0.24452554744525548
31184650,0.45514950166112955
33189780,0.18972332015810275
20113482,0.1984732824427481
9653950,0.5360824742268041
33386576,0.1169811320754717
33900189,0.20481927710843373
33903622,0.451505016722408
32352104,0.45454545454545453
21665495,0.44518272425249167
32799278,0.4308300395256917
22222103,0.3511450381679389
20312760,0.16507936507936508
29216552,0.5360824742268041
31304413,0.37786259541984735
32338429,0.4584717607973422
17950689,0.3951612903225806
16682358,0.4219269102990033
22141613,0.13172043010752688
22535866,0.2366412213740458
6344072,0.4148148148148148
33500282,0.23588039867109634
14571439,0.45893719806763283
19294877,0.5360824742268041
13581319,0.27424749163879597
3587109,0.45514950166112955
16101132,0.061855670103092786
32053642,0.25
29849805,0.29301075268817206
33793607,0.4787234042553192
28884030,0.13172043010752688
