33903622,0.64
33793607,0.68
33761260,0.50
33727304,0.60
33725995,0.65
33721948,0.74
33565158,0.64
33538351,0.51
33500282,0.57
33467170,0.77
33386576,0.56
33294824,0.68
33057016,0.70
32916723,0.67
32840743,0.70
32353289,0.63
32352104,0.75
32338429,0.75
32281591,0.36
32053642,0.42
32036058,0.70
31613324,0.68
31304413,0.75
31184650,0.82
30137403,0.41
29849805,0.48
29688905,0.67
29248520,0.58
29216552,0.71
29096504,0.66
28884030,0.26
28790780,0.72
28524232,0.60
28103910,0.66
27042527,0.64
25257275,0.69
24449707,0.46
22535866,0.58
22222103,0.68
22166359,0.50
21665495,0.69
21490235,0.66
20929875,0.67
20113482,0.50
20043586,0.47
19913374,0.77
19302668,0.55
18672993,0.73
17950689,0.69
16682358,0.64
16101132,0.57
15577915,0.51
14571439,0.69
13581319,0.46
9653950,0.59
8260660,0.63
6344072,0.71
6309240,0.50
4688131,0.51
3587109,0.73
2803291,0.50
2143114,0.58
