worker_ID,tweet_ID,more_novel,equally_novel,less_novel,NA
31304413,entity/text/news/tweet/38804,0,1,0,0
33725995,entity/text/news/tweet/38804,0,0,0,1
33721948,entity/text/news/tweet/38804,0,0,0,1
19913374,entity/text/news/tweet/38804,0,1,0,0
6309240,entity/text/news/tweet/38804,0,0,0,1
30137403,entity/text/news/tweet/38804,0,1,0,0
13581319,entity/text/news/tweet/38804,0,0,1,0
33761260,entity/text/news/tweet/38804,0,1,0,0
24449707,entity/text/news/tweet/38804,0,0,1,0
30901412,entity/text/news/tweet/38804,0,0,1,0
17950689,entity/text/news/tweet/38804,0,0,0,1
27042527,entity/text/news/tweet/38804,0,1,0,0
21490235,entity/text/news/tweet/38804,0,0,1,0
32338429,entity/text/news/tweet/38804,0,0,0,1
15577915,entity/text/news/tweet/38804,0,0,1,0
19302668,entity/text/news/tweet/38804,0,0,1,0
29155723,entity/text/news/tweet/38804,0,0,0,1
29849805,entity/text/news/tweet/38804,0,0,1,0
33500282,entity/text/news/tweet/38804,0,0,1,0
20113482,entity/text/news/tweet/38804,0,0,0,1
28790780,entity/text/news/tweet/38804,0,0,0,1
29096504,entity/text/news/tweet/38804,0,0,0,1
31304413,entity/text/news/tweet/38804,0,0,1,0
33725995,entity/text/news/tweet/38804,0,0,0,1
33721948,entity/text/news/tweet/38804,0,0,0,1
19913374,entity/text/news/tweet/38804,0,1,0,0
6309240,entity/text/news/tweet/38804,0,0,0,1
30137403,entity/text/news/tweet/38804,0,1,0,0
13581319,entity/text/news/tweet/38804,0,0,1,0
33761260,entity/text/news/tweet/38804,0,0,1,0
24449707,entity/text/news/tweet/38804,0,0,1,0
30901412,entity/text/news/tweet/38804,0,0,1,0
17950689,entity/text/news/tweet/38804,0,0,0,1
27042527,entity/text/news/tweet/38804,0,0,1,0
21490235,entity/text/news/tweet/38804,0,0,0,1
32338429,entity/text/news/tweet/38804,0,0,0,1
15577915,entity/text/news/tweet/38804,0,0,1,0
29155723,entity/text/news/tweet/38804,0,0,0,1
19302668,entity/text/news/tweet/38804,0,0,0,1
29849805,entity/text/news/tweet/38804,0,0,1,0
33500282,entity/text/news/tweet/38804,0,0,1,0
20113482,entity/text/news/tweet/38804,0,0,0,1
6344072,entity/text/news/tweet/38804,0,0,0,1
28790780,entity/text/news/tweet/38804,0,0,0,1
