worker_ID,score
29096504,0.48159643148495446
33793607,0.7970937365799536
16654434,0.7434671279773551
22166359,0.4444114681895833
20043586,0.5581752595452828
29155723,0.6915264313365587
19302668,0.4913584763865274
20312760,0.24233325978971548
33727304,0.7558817210504849
28103910,0.8460332384384264
25257275,0.6915264313365587
21490235,0.3626357160158037
33761260,0.38769614232801397
23503585,0.4913584763865274
4688131,0.39461166069405174
30137403,0.5160318417732792
15577915,0.3551601849613403
33565158,0.6363368536111397
33721948,0.7648458279006152
31743852,0.7992970063260939
11521789,0.46855768683922044
31184650,0.8460332384384264
33725995,0.7593079429743022
20113482,0.5212348841245323
4711962,0.7970937365799536
33014503,0.4913584763865274
9653950,0.8631431345734639
33538351,0.4802734388149557
2143114,0.25867642923950335
33903622,0.8631431345734639
21665495,0.8460332384384264
19913374,0.7803563619276725
22222103,0.7832454508382021
24449707,0.4238471906609814
32799278,0.7803563619276725
22535866,0.21273613924757548
25745953,0.4104620852344336
33467170,0.7648458279006152
31304413,0.6956584663484097
17950689,0.7791497995270559
32840743,0.7050456311068125
22141613,0.10623201205951555
16101132,0.29797336579447403
6344072,0.8631431345734639
33500282,0.31768475383434647
30482004,0.4913584763865274
32987272,0.756852233403903
32338429,0.658171063574558
19294877,0.7578989021097385
13581319,0.3552878615060192
3587109,0.8631431345734639
32281591,0.6937351625394163
33294824,0.611152950521123
32053642,0.5343929380548367
29849805,0.5512921043926046
31613324,0.7791497995270559
28884030,0.18972632594827898
