worker_ID,score
29096504,0.2921686746987952
16654434,0.4645161290322581
9653950,0.5412541254125413
31613324,0.47318611987381703
20043586,0.35313531353135313
19302668,0.2645161290322581
33727304,0.4789156626506024
28103910,0.5271084337349398
25257275,0.4227129337539432
21490235,0.22397476340694006
33761260,0.1861198738170347
23503585,0.2645161290322581
4688131,0.2508250825082508
30137403,0.2555205047318612
15577915,0.2319277108433735
33565158,0.39603960396039606
33721948,0.4819277108433735
31743852,0.5016501650165016
11521789,0.32831325301204817
24449707,0.21935483870967742
31184650,0.5271084337349398
32053642,0.38170347003154576
33725995,0.46987951807228917
29155723,0.4227129337539432
20113482,0.3069306930693069
4711962,0.48580441640378547
33014503,0.2645161290322581
22166359,0.27710843373493976
33538351,0.277602523659306
2143114,0.16501650165016502
33903622,0.5412541254125413
21665495,0.5271084337349398
19913374,0.48514851485148514
22222103,0.4939759036144578
20312760,0.15457413249211358
32799278,0.48514851485148514
22535866,0.14521452145214522
25745953,0.2129032258064516
33467170,0.4819277108433735
31304413,0.41254125412541254
17950689,0.47318611987381703
32840743,0.4126506024096386
22141613,0.07096774193548387
16101132,0.1836734693877551
6344072,0.5412541254125413
33500282,0.19242902208201892
30482004,0.2645161290322581
32338429,0.4163265306122449
19294877,0.4605678233438486
13581319,0.22289156626506024
3587109,0.5412541254125413
32281591,0.42168674698795183
33294824,0.40594059405940597
32987272,0.47096774193548385
29849805,0.363265306122449
33793607,0.48580441640378547
28884030,0.12302839116719243
