worker_ID,more_novel,equally_novel,less_novel,irrelevant,irr_behaviour,novelty_selection_percentage,same_answer,avg_novel_words,avg_NOT_novel_words,Novelty_Cosine,Novelty_Worker_Disagreement,spammer
33798502,0,8,0,0,0,0,1,2.75,NONE,0.6912599834568071,0.5046790722761596,1
33761260,6,4,6,0,0,0.375,0,4.6,3.17,0.6255778134580223,0.431094115571252,0
33565158,12,12,12,0,0,0.333333333333333,0,4.42,0,0.7162733033615754,0.5412815046919004,0
33386576,15,0,15,6,0.166666666666667,0.416666666666667,0,2.73,0,0.433744109325514,0.40288377664314695,1
33294824,1,14,1,0,0,0.0625,0,1.47,1,0.7719131587793824,0.6114830571727123,0
33271440,0,0,0,36,1,0,1,NONE,NONE,0.07870875477394432,0.07003710575139147,1
32916723,0,16,0,0,0,0,1,1,NONE,0.775360046398883,0.6681034482758621,1
32352104,3,24,3,6,0.166666666666667,0.0833333333333333,0,1,1,0.72488961947089,0.6473577235772358,0
32292681,0,36,0,0,0,0,1,0.97,NONE,0.7390594285996088,0.68,1
31906954,0,32,0,4,0.111111111111111,0,0,1.03,NONE,0.7380456648080985,0.6711946836440267,0
31865609,0,16,0,0,0,0,1,2.81,NONE,0.8122486091747254,0.5557920898893995,1
31861996,0,16,0,0,0,0,1,1,NONE,0.563756841472669,0.4525862068965517,1
31827582,8,0,8,0,0,0.5,0,3.38,2.63,0.6541488493564303,0.4710910007397677,0
31695021,4,8,4,0,0,0.25,0,5.25,3.5,0.799968275207745,0.503129433394184,0
31304413,4,0,4,0,0,0.5,0,1.75,1,0.7069248636051096,0.6056518723994451,0
31256687,0,36,0,0,0,0,1,1.36,NONE,0.6786823554399493,0.6003065044858523,1
31184650,0,32,0,4,0.111111111111111,0,0,1.28,NONE,0.7693789184094715,0.6852817273459311,0
30326470,0,36,0,0,0,0,1,1.33,NONE,0.7366238632002846,0.6540572737970929,1
29849805,15,4,15,2,0.0555555555555556,0.416666666666667,0,3.11,2.27,0.6989962910985876,0.5086721257456069,0
29216801,0,32,0,4,0.111111111111111,0,0,1,NONE,0.7449912137322294,0.6854674796747968,0
29216689,0,16,0,0,0,0,1,1,NONE,0.775360046398883,0.6681034482758621,1
29216552,0,16,0,0,0,0,1,1,NONE,0.775603930811025,0.6732758620689655,1
29155723,10,16,10,0,0,0.277777777777778,0,5.65,4.9,0.806462781871832,0.5211675603893369,0
28524232,13,10,13,0,0,0.361111111111111,0,6.09,1.31,0.6756396233019808,0.48069523891923127,0
28513920,0,2,0,10,0.833333333333333,0,0,1,NONE,0.25745355167025746,0.25100401606425704,1
28351359,18,0,18,0,0,0.5,0,3.67,0,0.5410748210111285,0.49207245321075155,0
28103910,0,36,0,0,0,0,1,1,NONE,0.7520649266538215,0.6981818181818181,1
27934334,0,4,0,4,0.5,0,0,5.25,NONE,0.4835065747563857,0.3632647840689674,1
24449707,18,0,18,0,0,0.5,0,5.11,3.56,0.7597819684679756,0.5219174540317204,0
23804661,0,16,0,0,0,0,1,3.63,NONE,0.7879356446714065,0.53430104127295,1
23503585,0,36,0,0,0,0,1,7.31,NONE,0.8322077549284745,0.511387356342793,1
22166359,16,4,16,0,0,0.444444444444444,0,2.7,1.44,0.6262763698062908,0.5080332069581279,0
20929875,9,18,9,0,0,0.25,0,8.15,2.67,0.7703190649194064,0.48847477941103357,0
20113482,8,14,8,6,0.166666666666667,0.222222222222222,0,7.27,5.13,0.7163151819470868,0.4657359847733137,0
20043586,12,12,12,0,0,0.333333333333333,0,4.92,3.42,0.706025817569577,0.5140432695565591,0
19913374,0,36,0,0,0,0,1,1,NONE,0.7477090775528275,0.6936363636363636,1
18990100,17,2,17,0,0,0.472222222222222,0,8.05,4.94,0.7668928544329718,0.48050427537226925,0
14353703,16,0,16,4,0.111111111111111,0.444444444444444,0,3.75,0,0.6770328695303852,0.5073156987097708,0
14086483,1,30,1,4,0.111111111111111,0.0277777777777778,0,1.74,0,0.5548423684946497,0.455573802724379,0
13581319,18,0,18,0,0,0.5,0,3.61,0,0.4571849836388173,0.44458367477015825,0
11382239,16,4,16,0,0,0.444444444444444,0,4.85,2.94,0.7698005082546655,0.5210755045430445,0
8260660,18,0,18,0,0,0.5,0,4.5,0,0.632033075531397,0.4822042431971578,0
6488338,7,22,7,0,0,0.194444444444444,0,6.31,5.29,0.8363738268553524,0.5274932739129072,0
6344072,3,2,3,0,0,0.375,0,3.2,3,0.7214645510758091,0.5043143335793063,0
3587109,0,32,0,4,0.111111111111111,0,0,1.16,NONE,0.7731951341933118,0.6779739649000769,0
2143114,18,0,18,0,0,0.5,0,1,0,0.5812990449978028,0.5518292682926829,0
