worker_ID,avg_words
29155723,3.066666666666667
4711962,1.0
33230986,0.6666666666666666
27753923,0.5
33761260,1.9444444444444444
4688131,0.3611111111111111
15577915,0.3333333333333333
28524232,2.388888888888889
24449707,3.7777777777777777
31256687,1.2222222222222223
33294824,2.2
31743852,1.6944444444444444
33538351,2.1666666666666665
2143114,0.5
31906954,0.36666666666666664
19913374,0.4444444444444444
31304413,1.1333333333333333
32338429,1.1142857142857143
31827582,3.9705882352941178
28351359,0.36666666666666664
19854505,1.0333333333333334
30326470,1.6666666666666667
27934334,1.5555555555555556
32916723,0.4166666666666667
32424428,1.1944444444444444
18990100,1.3333333333333333
21662236,0.46153846153846156
13581319,0.3333333333333333
3587109,0.8611111111111112
20113482,0.0
29849805,3.2777777777777777
