worker_ID,more_novel,equally_novel,less_novel,irrelevant,irr_behaviour,novelty_selection_percentage,same_answer,avg_novel_words,avg_NOT_novel_words,Novelty_Cosine,Novelty_Worker_Disagreement,spammer
33761260,10,8,10,0,0,0.36,0,3.22,1.8,0.701411997338828,0.45401191680098657,0
33725995,0,24,0,4,0.142857142857143,0,0,1.67,NONE,0.662286107494764,0.5220623198311986,0
33721948,0,16,0,12,0.428571428571429,0,0,1,NONE,0.7296777059944715,0.6304347826086956,0
33538351,8,8,8,0,0,0.33,0,4.69,1.5,0.714000958582596,0.44443880513689343,0
33500282,14,0,14,0,0,0.5,0,4.21,0,0.6129705478352396,0.41510949207269116,0
33271440,0,0,0,28,1,0,1,NONE,NONE,0.20457041027344203,0.15789473684210525,1
33230986,0,28,0,0,0,0,1,1.11,NONE,0.7898936876922754,0.6592781360515914,1
32987272,1,2,1,0,0,0.25,0,2,1,0.7636828886028546,0.577882960413081,0
32338429,0,14,0,14,0.5,0,0,1.93,NONE,0.7472559254487915,0.5570406963725929,0
32292681,3,4,3,2,0.166666666666667,0.25,0,4.43,1.33,0.7774538940611895,0.4920343481654958,0
32123974,11,2,11,0,0,0.46,0,6.31,2.91,0.7182696619203974,0.4241625420471898,0
31304413,7,14,7,0,0,0.25,0,1.57,1,0.7856337360227801,0.6207745534404572,0
31184650,0,28,0,0,0,0,1,1,NONE,0.7869314073598552,0.6730295566502463,1
30901412,13,2,13,0,0,0.46,0,2.73,0,0.681076569401118,0.4994389436385257,0
30137403,4,20,4,0,0,0.14,0,6.96,3.75,0.715128968954468,0.419697673984144,0
29849805,10,2,10,6,0.214285714285714,0.36,0,4.92,3.2,0.6902267470966564,0.4320148149959051,0
29688905,0,0,0,24,1,0,1,NONE,NONE,0.20457041027344203,0.15789473684210525,1
29155723,1,12,1,14,0.5,0.04,0,5.92,8,0.7197734535346039,0.42794774162656324,0
29096504,0,20,0,8,0.285714285714286,0,0,2.05,NONE,0.8108535765076477,0.5910713101750978,0
28884030,0,0,0,28,1,0,1,NONE,NONE,0.2192663512084813,0.16502463054187194,1
28790780,0,14,0,14,0.5,0,0,1,NONE,0.7331626714454319,0.6323891625615763,0
28351359,9,2,9,4,0.166666666666667,0.38,0,2.64,0,0.5342177668338346,0.41815946734424997,0
28169121,9,2,9,4,0.166666666666667,0.38,0,1.64,0.78,0.7620666450536959,0.6116283601981543,0
28103910,1,20,1,6,0.214285714285714,0.04,0,1.05,1,0.7361866997529124,0.6178801747451633,0
27753923,12,0,12,0,0,0.5,0,1,0,0.6789216683149634,0.5921052631578947,0
27042527,5,18,5,0,0,0.18,0,6.87,5.8,0.7537061965608777,0.44164958801686494,0
25257275,1,0,1,2,0.5,0.25,0,1,1,0.5620398922008479,0.48913043478260865,0
24449707,11,6,11,0,0,0.39,0,4.47,2.45,0.7672362972216961,0.47721830540089005,0
21665495,0,24,0,0,0,0,1,1,NONE,0.7897564303374548,0.6790617848970251,1
21490235,11,4,11,2,0.0714285714285714,0.39,0,1.2,0.55,0.7525535647332409,0.6332512315270935,0
20447575,7,2,7,4,0.2,0.35,0,4.56,4,0.709488366349432,0.44652677303005794,0
20113482,3,8,3,14,0.5,0.11,0,4.18,1.67,0.713504471748637,0.4574147117250566,0
20043586,7,4,7,2,0.1,0.35,0,2,1.43,0.5902148447179518,0.42914083454249663,0
19913374,0,24,0,4,0.142857142857143,0,0,1,NONE,0.791698971075159,0.6796338672768879,0
19302668,13,0,13,2,0.0714285714285714,0.46,0,1.38,1,0.7152995771377741,0.6123504574243492,0
19112246,3,18,3,0,0,0.13,0,3.52,3,0.6930781137593245,0.4481387330312179,0
18990100,9,2,9,4,0.166666666666667,0.38,0,6.55,3.56,0.7813361532371281,0.4663018215424168,0
18672993,1,18,1,4,0.166666666666667,0.04,0,1.58,0,0.7342864944110221,0.5722676255857034,0
17950689,0,22,0,6,0.214285714285714,0,0,1.73,NONE,0.7639347162477685,0.571169029292599,0
16101132,0,28,0,0,0,0,1,1,NONE,0.6287573876291446,0.4942821956368754,1
15577915,14,0,14,0,0,0.5,0,3,0,0.6320135789253611,0.47088017346638034,0
15439740,5,4,5,14,0.5,0.18,0,5.89,7.8,0.5399410303445851,0.31508236060025013,1
13581319,14,0,14,0,0,0.5,0,2.86,0,0.6804789309006778,0.4906263176845706,0
6344072,1,4,1,2,0.25,0.13,0,2.4,2,0.7751443431424802,0.5122249545326468,0
6309240,6,2,6,14,0.5,0.21,0,6.38,4.33,0.6113085161449132,0.37522316947976353,0
4711962,0,28,0,0,0,0,1,1,NONE,0.7869314073598552,0.6730295566502463,1
3587109,0,28,0,0,0,0,1,2.25,NONE,0.8054797934824856,0.567494224431476,1
2143114,12,0,12,0,0,0.5,0,1,0,0.7030571756063134,0.6229977116704806,0
